qmh,hmp
1.8067528735632183, 0.916666666666667
1.9964080459770115, 0.916666666666667
2.9619252873563218, 0.916666666666667
3.996048850574713, 0.9583333333333339
4.960668103448276, 1.0625000000000009
6.011853448275863, 1.125
6.976652298850576, 1.208333333333333
7.992277298850576, 1.395833333333334
8.972701149425289, 1.666666666666667
9.485632183908047, 2.166666666666667
9.977550287356323, 3.104166666666667
10.279813218390805, 4.041666666666667
