qmh,hmp
1.8067528735632183, 0.916666666666667
1.9791666666666667, 0.916666666666667
2.9964080459770113, 0.916666666666667
3.4788074712643686, 0.9583333333333339
3.9955100574712645, 1.020833333333334
4.978089080459771, 1.041666666666667
5.977191091954023, 1.145833333333334
6.253053160919542, 1.145833333333334
6.390445402298852, 1.208333333333333
6.475395114942529, 1.354166666666667
6.576688218390805, 1.604166666666667
6.6269755747126435, 1.770833333333334
