qmh,hm,qlmin,name,nqls,nhm,nqlmin
0.793976905,51.42997201,13.23294841,KSB,7.219172236,0.709124629,433.1503342
2.710004592,51.50987813,45.16674321,CPKD,7.750210096,0.6961704,465.0126057
4.626074501,51.60310192,77.10124168, 80-400 (60) ,8.281247955,0.6961704,496.8748773
6.542207741,51.71630225,109.0367957,1750,8.812285814,0.692931843,528.7371488
8.458150987,51.76957299,140.9691831,320,9.343323673,0.681596892,560.5994204
10.37386202,51.74959646,172.8977003,,9.874361532,0.657307712,592.4616919
12.28984748,51.81618489,204.8307914,,10.40539939,0.657307712,624.3239635
14.20555851,51.79620836,236.7593086,,10.93643725,0.657307712,656.186235
16.00427651,52.08282026,266.7379419,,11.46747511,0.657307712,688.0485066
19.60500231,51.93604406,326.7500385,,11.99851297,0.670261941,719.9107781
21.52092444,51.98265595,358.6820741,,12.52955083,0.689693285,751.7730496
23.43671992,51.9893148,390.6119986,,13.06058869,0.692931843,783.6353212
25.35234651,51.9427029,422.5391084,,13.59162655,0.689693285,815.4975927
27.26803643,51.91606753,454.4672738,,14.1226644,0.704266793,847.3598643
29.18378968,51.90940868,486.3964946,,14.65370226,0.730175252,879.2221358
31.09958515,51.91606753,518.3264192,,15.18474012,0.757702989,911.0844074
33.01502175,51.80952604,550.2503624,,15.71577798,0.785230727,942.9466789
34.930775,51.8028672,582.1795833,,16.24681584,0.830570529,974.8089505
36.84627492,51.71630225,614.104582,,16.76176164,0.863878192,1005.705699
38.76175374,51.62307845,646.029229,,17.30889156,0.961732101,1038.533494
40.677317,51.55649002,677.9552833,,17.83992942,0.935823643,1070.395765
42.59264804,51.41665433,709.8774673,,18.37096728,0.973067052,1102.258037
44.50783131,51.23020673,741.7971885,,18.90200514,1.015168297,1134.120308
46.42309902,51.07039451,773.718317,,19.433043,1.041886395,1165.98258
48.33826118,50.87728807,805.6376863,,19.96408085,1.080911011,1197.844851
50.25346556,50.69749932,837.5577593,,20.49511871,1.127222381,1229.707123
52.1681844,50.36455719,869.4697399,,21.02615657,1.191669672,1261.569394
54.08309323,50.09154464,901.3848871,,21.55719443,1.25482154,1293.431666
55.99798095,49.81187325,933.2996825,,22.08823229,1.343881866,1325.293937
57.91265757,49.46561343,965.2109595,,22.61927015,1.415130128,1357.156209
59.82737641,49.1326713,997.1229401,,23.15030801,1.487188028,1389.018481
61.74190525,48.73979958,1029.031754,,23.68134587,1.565723044,1420.880752
63.45345349,48.41240649,1057.557558,,24.21238373,1.65478337,1452.743024
65.57075184,47.88746773,1092.845864,,24.74342159,1.750320812,1484.605295
67.48460515,47.28151305,1124.743419,,25.27445945,1.862590799,1516.467567
69.39875401,46.76878216,1156.6459,,25.8054973,2.015882513,1548.329838
71.31271287,46.19612169,1188.545214,,26.33653516,2.303304476,1580.19211
73.22653451,45.58017875,1220.442242,,26.79515877,2.665618077,1607.709526
75.14029986,44.94647889,1252.338331,,27.15723004,3.020459864,1629.433802
77.05395966,44.27948482,1284.232661,,27.53137035,3.462708001,1651.882221
78.96745057,43.55922001,1316.124176,,27.73654407,3.852792231,1664.192644
80.88081834,42.80011194,1348.013639,,27.95378683,4.251528036,1677.22721
82.794355,42.09427462,1379.905917,,28.1468915,4.633851296,1688.81349
84.70795498,41.40841383,1411.79925,,28.33999618,4.960405827,1700.399771
86.62123831,40.6226704,1443.687305,,,,
88.76127403,39.94502218,1479.354567,,,,
90.38330019,39.30532936,1506.388336,,,,
92.91105803,37.77934459,1548.517634,,,,
94.79498022,36.88816948,1579.916337,,,,
96.97758261,35.59820369,1616.293043,,,,
98.79372732,34.69186121,1646.562122,,,,
100.7055259,33.43777918,1678.425431,,,,
102.3567835,32.40482622,1705.946392,,,,
17.77644928,52.04,296.2741546,,,,
91.53768116,38.44,1525.628019,,,,
