qmh,hm,qlmin,name,nqls,nhm,nqlmin
0.990599741,58.51498059,16.50999569,KSB,7.219172236,0.709124629,433.1503342
2.906754092,58.63483976,48.44590153,CPKD,7.750210096,0.6961704,465.0126057
4.822634006,58.66813397,80.37723343, 80-400 (60) ,8.281247955,0.6961704,496.8748773
6.738640583,58.74138124,112.3106764,1750,8.812285814,0.692931843,528.7371488
8.654604939,58.80131082,144.2434157,340,9.343323673,0.681596892,560.5994204
10.57054819,58.85458157,176.1758031,,9.874361532,0.657307712,592.4616919
12.48644921,58.89453462,208.1074868,,10.40539939,0.657307712,624.3239635
14.40224468,58.90119346,240.0374114,,10.93643725,0.657307712,656.186235
16.3179346,58.87455809,271.9655767,,11.46747511,0.657307712,688.0485066
18.23370896,58.87455809,303.8951494,,11.99851297,0.670261941,719.9107781
20.14931444,58.82128735,335.8219074,,12.52955083,0.689693285,751.7730496
21.89091577,58.817588,364.8485962,,13.06058869,0.692931843,783.6353212
24.22474177,58.83793446,403.7456962,,13.59162655,0.689693285,815.4975927
26.07077772,58.81462851,434.5129621,,14.1226644,0.704266793,847.3598643
27.98650987,58.80131082,466.4418311,,14.65370226,0.730175252,879.2221358
29.90211534,58.74804008,498.3685891,,15.18474012,0.757702989,911.0844074
31.81763638,58.66813397,530.2939397,,15.71577798,0.785230727,942.9466789
33.7331152,58.57491017,562.2185866,,16.24681584,0.830570529,974.8089505
35.64867845,58.50832175,594.1446409,,16.76176164,0.863878192,1005.705699
37.56445282,58.50832175,626.0742136,,17.30889156,0.961732101,1038.533494
39.47980497,58.37514489,657.9967495,,17.83992942,0.935823643,1070.395765
41.39530489,58.28857994,689.9217482,,18.37096728,0.973067052,1102.258037
43.31093148,58.24196804,721.8488581,,18.90200514,1.015168297,1134.120308
45.22617808,58.07549698,753.7696347,,19.433043,1.041886395,1165.98258
47.14146691,57.92234359,785.6911151,,19.96408085,1.080911011,1197.844851
49.05654462,57.70260179,817.609077,,20.49511871,1.127222381,1229.707123
50.97185455,57.55610725,849.5309092,,21.02615657,1.191669672,1261.569394
52.90437162,57.34369017,881.7395271,,21.55719443,1.25482154,1293.431666
54.32254391,56.95181728,905.3757319,,22.08823229,1.343881866,1325.293937
58.10955484,56.63718696,968.4925807,,22.61927015,1.415130128,1357.156209
60.02465367,56.424104,1000.410894,,23.15030801,1.487188028,1389.018481
61.93973139,56.20436219,1032.328856,,23.68134587,1.565723044,1420.880752
63.85455578,55.90471427,1064.242596,,24.21238373,1.65478337,1452.743024
65.76915851,55.53514851,1096.152642,,24.74342159,1.750320812,1484.605295
67.6836768,55.13894737,1128.06128,,25.27445945,1.862590799,1516.467567
69.6502366,54.67748957,1160.837277,,25.8054973,2.015882513,1548.329838
71.44289053,54.29660377,1190.714842,,26.33653516,2.303304476,1580.19211
73.46153617,53.78387289,1224.358936,,26.79515877,2.665618077,1607.709526
75.34073666,53.23451837,1255.678944,,27.15723004,3.020459864,1629.433802
77.25504736,52.77283861,1287.584123,,27.53137035,3.462708001,1651.882221
79.16924547,52.27564503,1319.487425,,27.73654407,3.852792231,1664.192644
81.08305656,51.65637266,1351.384276,,27.95378683,4.251528036,1677.22721
82.99695209,51.06373567,1383.282535,,28.1468915,4.633851296,1688.81349
84.91076318,50.4444633,1415.179386,,28.33999618,4.960405827,1700.399771
86.89417968,49.80654618,1448.236328,,,,
88.73780482,49.0228004,1478.963414,,,,
90.61233521,48.22114973,1510.205587,,,,
93.11056395,47.08174777,1551.842733,,,,
94.87692118,46.25405362,1581.28202,,,,
96.73735025,45.27720141,1612.289171,,,,
98.65034858,44.4015636,1644.172476,,,,
100.5628149,43.35812296,1676.046916,,,,
102.4751314,42.26740453,1707.918857,,,,
104.3875175,41.19866029,1739.791959,,,,
106.2996433,40.04779032,1771.660722,,,,
108.2121948,39.03120701,1803.53658,,,,
110.1243171,37.87922723,1835.405284,,,,
111.5150151,37.06152135,1858.583586,,,,
56.02586957,57,933.7644928,,,,
