qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.488478214,21.7821041,8.141303567,KSB,1.292703873,0.919212824,77.5622324
1.171593854,21.75449733,19.52656424,MegaCPK,1.469487793,0.930801677,88.16926758
1.865107641,21.75909846,31.08512735, 50-032 (125),1.641111356,0.962892364,98.46668135
2.537825135,21.69928378,42.29708558,3500,1.815313445,0.984437257,108.9188067
3.220981314,21.69928378,53.68302189,120,1.990816007,1.002710291,119.4489604
3.909256507,21.66086785,65.15427512,,2.163837358,1.048902956,129.8302415
4.587135914,21.59185091,76.45226523,,2.338057868,1.073736451,140.2834721
5.270218386,21.54165678,87.8369731,,2.506121284,1.122636564,150.367277
5.953373951,21.54123849,99.22289918,,2.68667401,1.154667914,161.2004406
6.636442296,21.48142381,110.6073716,,2.851315304,1.197930128,171.0789182
7.319517398,21.42621027,121.9919566,,3.035250357,1.228494716,182.1150214
7.997471125,21.40780575,133.2911854,,3.209656819,1.286526081,192.5794091
8.685719196,21.35091906,144.7619866,,3.383983088,1.330240688,203.0389853
9.368892696,21.36271469,156.1482116,,3.557013226,1.378002054,213.4207936
10.05196509,21.30566069,167.5327516,,3.732750278,1.438138615,223.9650167
10.73505506,21.26056962,178.9175843,,3.907027638,1.473121416,234.4216583
11.4181707,21.23296285,190.302845,,4.078627911,1.501054101,244.7176746
12.09092603,21.19891449,201.5154338,,4.255642065,1.553746626,255.3385239
12.82728993,21.10427281,213.7881655,,4.429996029,1.602405513,265.7997617
13.46740643,21.07442109,224.4567738,,4.594401469,1.664103819,275.6640881
14.13494618,21.01302888,235.5824364,,4.766475917,1.714139105,285.988555
14.83350125,20.92627668,247.2250208,,4.953133888,1.761944675,297.1880333
15.51646432,20.79476805,258.6077386,,5.122332695,1.811969733,307.3399617
16.17839001,20.43466696,269.6398335,,5.304673482,1.893909648,318.2804089
16.88191283,20.20649279,281.3652139,,5.476469672,1.956819336,328.5881803
17.56472259,19.97058036,292.7453765,,5.645639566,2.021746639,338.7383739
18.2216933,19.76060156,303.6948884,,5.816938267,2.083173916,349.016296
18.93042122,19.55263053,315.5070203,,5.9772347,2.166151169,358.634082
19.59739412,19.2516459,326.6232353,,6.142605252,2.244227483,368.5563151
20.17859345,18.98707159,336.3098908,,6.312105586,2.327435982,378.7263352
20.7922615,18.65852309,346.5376917,,6.481472853,2.407535981,388.8883712
21.47496362,18.3493098,357.9160604,,6.658025568,2.497485466,399.4815341
22.14228967,18.14238448,369.0381612,,6.8308113,2.617420115,409.848678
22.8405227,17.83632575,380.6753783,,7.003942285,2.713573758,420.2365371
23.55593105,17.40933339,392.5988508,,7.180168898,2.830723224,430.8101339
24.18490076,16.99692992,403.0816794,,7.337984678,2.926829879,440.2790807
24.88804686,16.51220447,414.800781,,7.468342903,3.034289305,448.1005742
25.57041733,15.97713499,426.1736221,,7.613950321,3.12739804,456.8370193
26.22715513,15.60854273,437.1192521,,7.829101068,3.350698165,469.7460641
26.93556807,15.18607543,448.9261345,,7.722669547,3.240246138,463.3601728
27.6439745,14.75917431,460.7329084,,,,
28.29229029,14.29433758,471.5381715,,,,
28.98283426,13.68627468,483.0472376,,,,
29.71856055,13.234886,495.3093425,,,,
30.3475575,12.60408913,505.792625,,,,
31.03003632,12.14280504,517.1672719,,,,
31.72815823,11.76107864,528.8026372,,,,
32.40485857,11.22631335,540.0809762,,,,
33.0479126,10.62848283,550.7985434,,,,
33.65330339,10.17352829,560.8883899,,,,
