qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.301924552,30.89996333,5.03207586,KSB,1.35601655,0.921059881,81.36099301
0.998685747,30.88481045,16.64476246,MegaCPK,1.52756913,0.94047811,91.65414782
1.707676059,30.85553054,28.46126765, 50-032 (125),1.704460746,0.971293871,102.2676448
2.364891942,30.81251347,39.4148657,3500,1.878664106,0.993065564,112.7198464
3.048048121,30.81251347,50.80080202,130,2.048922381,1.016856577,122.9353429
3.751962413,30.85092941,62.53270689,,2.227192782,1.058381763,133.6315669
4.414360479,30.81251347,73.57267464,,2.401417739,1.084009059,144.0850643
5.097516657,30.81251347,84.95861096,,2.560977031,1.128360397,153.6586218
5.796131549,30.76650218,96.60219248,,2.744226572,1.172165875,164.6535943
6.463829015,30.81251347,107.7304836,,2.915965356,1.209937453,174.9579214
7.146985194,30.81251347,119.1164199,,3.098695502,1.253991283,185.9217301
7.840343583,30.71128864,130.672393,,3.273050355,1.302808893,196.3830213
8.513216475,30.75729993,141.8869412,,3.447376624,1.3465235,206.8425975
9.196350541,30.74224169,153.272509,,3.615053805,1.380401982,216.9032283
9.904164108,30.6164914,165.0694018,,3.787668,1.441239276,227.26008
10.56252286,30.64687283,176.0420476,,3.968580045,1.48348693,238.1148027
11.24562007,30.60671752,187.4270012,,4.14472934,1.529886933,248.6837604
11.9338147,30.51344009,198.8969117,,4.319013052,1.566003735,259.1407831
12.6117629,30.49127101,210.1960484,,4.48190482,1.626546303,268.9142892
13.29485275,30.44609629,221.5808791,,4.656526083,1.671763407,279.391565
13.97783418,30.32709436,232.963903,,4.829106788,1.723527302,289.7464073
14.66101622,30.34470414,244.3502703,,5.018273548,1.773677188,301.0964129
15.34406331,30.27041682,255.7343885,,5.190939443,1.837251103,311.4563666
16.02177055,30.08415475,267.0295092,,5.365349997,1.896013016,321.9209998
16.7098096,29.88492586,278.4968267,,5.543757769,1.962062797,332.6254661
17.39265474,29.67310661,289.877579,,5.714127864,2.005816947,342.8476718
18.06505898,29.39996686,301.0843163,,5.888418541,2.043177297,353.3051124
18.75827426,29.20128175,312.6379043,,6.068389416,2.101680248,364.103365
19.44099802,28.90680949,324.0166337,,6.250114252,2.131894533,375.0068551
20.11044084,28.63092101,335.174014,,6.413909083,2.219120867,384.834545
20.8065016,28.35602994,346.7750267,,6.586057558,2.277653885,395.1634535
21.48921188,28.05237284,358.1535313,,6.756618952,2.346708077,405.3971371
22.15633088,27.70445082,369.2721814,,6.935021054,2.420598215,416.1012632
22.85460949,27.42942879,380.9101581,,7.109347402,2.464326997,426.5608441
23.53740229,27.1819717,392.2900382,,7.283805076,2.531501243,437.0283046
24.19937,26.85048127,403.3228333,,7.458190895,2.585847107,447.4914537
24.90247859,26.34021606,415.0413099,,7.634339109,2.670412341,458.0603465
25.58503775,25.93364357,426.4172958,,7.807324589,2.759176876,468.4394754
26.24169767,25.51201284,437.3616278,,7.981850943,2.838612505,478.9110566
26.9465058,25.01234515,449.10843,,8.153752931,2.920410224,489.2251759
27.65821706,24.45835429,460.9702843,,8.330951291,3.00598877,499.8570774
28.28196108,23.99867912,471.3660181,,8.505402374,3.071986491,510.3241425
28.90802206,23.53618698,481.8003676,,8.668867087,3.167546691,520.1320252
29.43126028,23.0093507,490.5210046,,8.854597047,3.256202666,531.2758228
30.0150512,22.5303358,500.2508533,,9.029225349,3.353839007,541.753521
30.56147199,22.15141926,509.3578666,,9.199840165,3.441282898,551.9904099
31.04399559,21.64907223,517.3999265,,9.378333319,3.522576073,562.6999991
31.74192412,21.13564897,529.0320687,,9.552809652,3.593081447,573.1685791
32.40878314,20.61067509,540.1463856,,9.71628224,3.701918799,582.9769344
33.09106572,20.01575508,551.517762,,9.902088646,3.792351481,594.1253188
33.78894785,19.47073043,563.1491308,,10.06649412,3.887690484,603.9896471
34.45561207,18.81310361,574.2602012,,10.23188408,3.969231384,613.9130446
35.1379759,18.27351666,585.6329317,,10.39326151,4.070530724,623.5956905
35.86912513,17.72611377,597.8187522,,,,
36.41459128,17.18987066,606.9098546,,,,
37.02962234,16.53060899,617.1603723,,,,
