qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.095354757,28.68824542,1.589245945,KSB,0.531128494,2.87510858,31.86770963
0.288403973,28.69215039,4.80673288,MegaCPK,0.57761194,2.90465396,34.65671639
0.475767578,28.57011998,7.929459641, 40-025 (200),0.632548153,2.974355394,37.95288921
0.660389983,28.64529071,11.00649971,3500,0.685420822,3.00058176,41.12524931
0.846392137,28.64529071,14.10653562,165,0.735925261,3.076802318,44.15551568
1.029544866,28.56536794,17.1590811,,0.787612205,3.132520297,47.25673228
1.218346122,28.5164266,20.3057687,,0.838924784,3.139806558,50.33548704
1.404279652,28.34070281,23.40466086,,0.890983944,3.249948944,53.45903664
1.590290957,28.36413264,26.50484928,,0.942667666,3.314655956,56.56005998
1.776251936,28.25869837,29.60419894,,0.992806689,3.317475259,59.56840135
1.962215635,28.16022697,32.70359392,,1.046034037,3.447066325,62.76204223
2.148155596,28.00097014,35.80259326,,1.100730508,3.537124048,66.04383046
2.334125725,27.9189657,38.90209542,,1.149399334,3.582473039,68.96396006
2.52002723,27.66123747,42.00045383,,1.201061583,3.707106943,72.06369495
2.70601566,27.62609271,45.10026099,,1.252772407,3.696181225,75.16634441
2.891940039,27.42693908,48.19900065,,1.304440838,3.803561178,78.26645027
3.070791864,27.15860135,51.1798644,,1.356126707,3.862275501,81.36760245
3.263788798,27.02863182,54.39647997,,1.406646537,3.895548454,84.3987922
3.453834359,26.55769205,57.56390598,,1.459482341,4.024649316,87.56894048
3.635605532,26.54832012,60.59342554,,1.512751576,4.037349652,90.76509453
3.821511612,26.30230681,63.69186019,,1.562843088,4.172754823,93.77058528
4.003749333,25.94122083,66.72915555,,1.614517249,4.264143571,96.87103495
4.193282595,25.70484591,69.88804325,,1.665283113,4.464894105,99.91698676
4.389014769,25.36240984,73.15024616,,1.718189685,4.639379877,103.0913811
4.574804898,24.81948939,76.2467483,,1.769437901,4.82248714,106.1662741
4.767743106,24.53914535,79.4623851,,1.819933215,4.924176627,109.1959929
4.957718104,23.88752021,82.62863506,,1.872750379,5.105295063,112.3650228
5.13937229,23.57858802,85.65620483,,1.926366294,5.243682826,115.5819776
5.325198306,23.12756362,88.75330511,,1.977922393,5.445912476,118.6753436
5.509590968,22.61445014,91.82651613,,2.025717965,5.648210089,121.5430779
5.696831124,22.17631215,94.94718541,,2.080062446,5.939726019,124.8037468
5.882626946,21.64796928,98.04378243,,2.130896154,6.190224766,127.8537693
6.051426952,20.89806085,100.8571159,,2.177739747,6.644233875,130.6643848
6.199495462,19.98275856,103.3249244,,2.220777178,7.854119402,133.2466307
6.372055181,19.23821034,106.2009197,,2.208291167,7.202478674,132.49747
6.552123149,18.47576433,109.2020525,,2.239797201,8.655429924,134.3878321
6.733829236,17.50138836,112.2304873,,2.259813074,9.373227942,135.5887845
6.917242795,16.38971523,115.2873799,,2.271139206,10.07389947,136.2683524
7.087413631,15.1532179,118.1235605,,,,
7.26622963,14.07150512,121.1038272,,,,
7.451755234,12.85123622,124.1959206,,,,
7.6162356,11.46054511,126.93726,,,,
7.788620846,10.26923492,129.8103474,,,,
7.964608047,8.568261642,132.7434675,,,,
8.142833577,7.211673961,135.713893,,,,
