qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.14239581,44.5050809,2.373263497,KSB,0.531128494,2.87510858,31.86770963
0.328397965,44.5050809,5.473299412,MegaCPK,0.57761194,2.90465396,34.65671639
0.512973309,44.45975018,8.549555157, 40-025 (200),0.632548153,2.974355394,37.95288921
0.700402275,44.5050809,11.67337124,3500,0.685420822,3.00058176,41.12524931
0.886404429,44.5050809,14.77340716,180,0.735925261,3.076802318,44.15551568
1.066741968,44.43290348,17.7790328,,0.787612205,3.132520297,47.25673228
1.258367996,44.40075204,20.97279993,,0.838924784,3.139806558,50.33548704
1.448623333,44.46697141,24.14372222,,0.890983944,3.249948944,53.45903664
1.630258362,44.10898448,27.1709727,,0.942667666,3.314655956,56.56005998
1.816228492,44.02698004,30.27047486,,0.992806689,3.317475259,59.56840135
2.002237392,44.04425292,33.3706232,,1.046034037,3.447066325,62.76204223
2.188173326,43.87468609,36.46955544,,1.100730508,3.537124048,66.04383046
2.374148031,43.80439657,39.56913385,,1.149399334,3.582473039,68.96396006
2.55583632,43.58278934,42.597272,,1.201061583,3.707106943,72.06369495
2.746065415,43.5818131,45.76775692,,1.252772407,3.696181225,75.16634441
2.937599536,43.31432244,48.95999227,,1.304440838,3.803561178,78.26645027
3.117959925,43.30065503,51.96599874,,1.356126707,3.862275501,81.36760245
3.303902604,43.14836108,55.0650434,,1.406646537,3.895548454,84.3987922
3.491202541,42.86329804,58.18670901,,1.459482341,4.024649316,87.56894048
3.675786438,42.8398682,61.26310731,,1.512751576,4.037349652,90.76509453
3.861707768,42.63290462,64.36179613,,1.562843088,4.172754823,93.77058528
4.036756441,42.41979437,67.27927402,,1.614517249,4.264143571,96.87103495
4.233538227,42.18773768,70.55897045,,1.665283113,4.464894105,99.91698676
4.42648908,41.93977188,73.774818,,1.718189685,4.639379877,103.0913811
4.605341236,41.67228122,76.75568726,,1.769437901,4.82248714,106.1662741
4.791210715,41.33254855,79.85351192,,1.819933215,4.924176627,109.1959929
4.979903365,41.00550705,82.99838942,,1.872750379,5.105295063,112.3650228
5.170076505,40.86125083,86.16794175,,1.926366294,5.243682826,115.5819776
5.337029399,40.09998883,88.95048999,,1.977922393,5.445912476,118.6753436
5.531697596,39.5310868,92.19495993,,2.025717965,5.648210089,121.5430779
5.720362758,39.13365816,95.33937929,,2.080062446,5.939726019,124.8037468
5.913181088,38.54635019,98.55301813,,2.130896154,6.190224766,127.8537693
6.080213201,37.98793903,101.3368867,,2.177739747,6.644233875,130.6643848
6.277790024,37.65054935,104.6298337,,2.220777178,7.854119402,133.2466307
6.466352134,36.98924214,107.7725356,,2.208291167,7.202478674,132.49747
6.634635604,35.94759055,110.5772601,,2.239797201,8.655429924,134.3878321
6.834713581,34.8776279,113.911893,,2.259813074,9.373227942,135.5887845
7.018919277,33.88576471,116.9819879,,2.271139206,10.07389947,136.2683524
7.205888897,32.75488448,120.0981483,,,,
7.391430804,31.57636358,123.1905134,,,,
7.571482226,30.77154861,126.1913704,,,,
7.773278806,29.72090337,129.5546468,,,,
7.959037041,28.32313043,132.6506173,,,,
8.1336451,26.98177214,135.5607517,,,,
8.319111977,25.61112656,138.6518663,,,,
8.504571229,24.22095611,141.7428538,,,,
8.639429502,23.15567943,143.9904917,,,,
