qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.849410579,8.797842778,14.15684298,KSB,0.283784978,0.985335017,17.0270987
2.269341696,8.797842778,37.82236161,CPKN,0.675581481,0.987664734,40.53488884
3.689272814,8.797842778,61.48788023, 80-200 (115) ,1.06740566,0.98746938,64.0443396
5.109203931,8.800604709,85.15339886,1160,1.459305951,0.980330082,87.55835708
6.529135049,8.797842778,108.8189175,200,1.851130131,0.980134728,111.0678078
7.949066166,8.798763421,132.4844361,,2.24295431,0.979939374,134.5772586
9.368997284,8.79139827,156.1499547,,2.634799247,0.977850217,158.0879548
10.7889284,8.787715695,179.8154734,,3.026602669,0.979548666,181.5961601
12.20885952,8.787715695,203.480992,,3.418426848,0.979353312,205.1056109
13.66197183,8.773480663,227.6995305,,3.810237189,0.980420493,228.6142314
15,8.762430939,250,,4.202026772,0.983381478,252.1216063
16.17548232,8.761925683,269.591372,,4.593816355,0.986342462,275.6289813
17.50133005,8.732477061,291.6888341,,4.985522907,0.996878659,299.1313744
18.92126117,8.711302252,315.3543528,,5.37731941,0.999208375,322.6391646
20.34119228,8.685524223,339.0198714,,5.769143589,0.999013022,346.1486153
21.7611234,8.674476496,362.68539,,6.160967769,0.998817668,369.6580661
23.18105452,8.654222331,386.3509086,,6.552639724,1.012510203,393.1583834
24.60098564,8.64225396,410.0164273,,6.944477742,1.011052313,416.6686645
26.02091675,8.62568237,433.6819459,,7.336288083,1.012119495,440.177285
27.44084787,8.611872711,457.3474645,,7.728112262,1.011924141,463.6867357
28.86077899,8.580570819,481.0129831,,8.11995028,1.010466251,487.1970168
30.28071011,8.556634078,504.6785018,,8.511739863,1.013427236,510.7043918
31.70064122,8.525332186,528.3440204,,8.903508689,1.018282023,534.2105213
33.12057234,8.500474801,552.009539,,9.295226773,1.027766107,557.7136064
34.54050346,8.483289448,575.6750576,,9.687046339,1.027991598,581.2227804
35.96043458,8.459352707,599.3405763,,10.07886706,1.028111878,604.7320235
37.38036569,8.40564848,623.0060949,,10.47067855,1.029073848,628.2407132
38.80029681,8.362378217,646.6716135,,10.86249351,1.029720185,651.7496104
40.22022793,8.331076325,670.3371321,,11.25412856,1.046779481,675.2477136
41.64015905,8.289647349,694.0026508,,11.64589738,1.051634268,698.7538431
43.06009016,8.244535799,717.6681694,,12.03772156,1.051438914,722.2632939
44.48002128,8.204948111,741.333688,,12.42949039,1.056293702,745.7694234
45.8999524,8.155233341,764.9992066,,12.82129381,1.057992151,769.2776287
47.31988352,8.102756639,788.6647253,,13.21306956,1.06221567,792.7841733
48.73981463,8.034475551,812.3302439,,13.6048799,1.063282852,816.2927938
50.15974575,7.990438085,835.9957625,,13.99669024,1.064350033,839.8014143
51.57967687,7.942257721,859.6612811,,14.38847982,1.067311018,863.3087892
52.99960799,7.870754379,883.3267998,,14.78026248,1.07090327,886.8157491
54.4195391,7.786975785,906.9923184,,15.17204515,1.074495522,910.3227089
55.83947022,7.724372,930.657837,,15.56374478,1.085662986,933.8246869
57.25940134,7.652561777,954.3233556,,15.95547901,1.093674112,957.3287406
58.67933246,7.566481573,977.9888743,,16.34728935,1.094741293,980.837361
60.09926357,7.484083944,1001.654393,,16.73910661,1.095177207,1004.346397
61.51919469,7.394781487,1025.319912,,17.13090311,1.097506924,1027.854187
62.93912581,7.309161605,1048.98543,,17.52272729,1.09731157,1051.363638
64.35905693,7.210652709,1072.650949,,17.91457223,1.095222413,1074.874334
65.77898804,7.110302524,1096.316467,,18.30634106,1.100077201,1098.380463
67.19891916,7.005349121,1119.981986,,18.69804761,1.110613397,1121.882856
68.61885028,6.891956481,1143.647505,,19.08987179,1.110418043,1145.392307
70.0387814,6.77334686,1167.313023,,19.48180898,1.099911984,1168.908539
71.45871251,6.665631525,1190.978542,,19.87354321,1.10792311,1192.412593
72.87864363,6.540577396,1214.644061,,20.26506755,1.135082688,1215.904053
74.29857475,6.425957232,1238.309579,,20.6568087,1.142462547,1239.408522
75.71850587,6.293691393,1261.975098,,21.04130538,1.160830014,1262.478323
77.13843698,6.162039316,1285.640616,,21.45448656,1.162012794,1287.269194
78.36474113,6.025807036,1306.079019,,21.83191452,1.175333672,1309.914871
79.97829922,5.853623612,1332.971654,,22.22356572,1.19092001,1333.413943
81.39823034,5.726574755,1356.637172,,22.61511313,1.215975363,1356.906788
82.81816145,5.579732055,1380.302691,,22.93527447,1.254322856,1376.116468
84.23809257,5.44148203,1403.96821,,23.4262801,1.30476857,1405.576806
85.65802369,5.286506975,1427.633728,,23.78906343,1.35426819,1427.343806
87.07795481,5.136442021,1451.299247,,24.17997657,1.437189746,1450.798594
88.49788592,4.986683948,1474.964765,,24.57109152,1.501699329,1474.265491
89.55638003,4.866194362,1492.606334,,24.95042009,1.55827138,1497.025205
90.74764692,4.7309829,1512.460782,,25.35289359,1.66975188,1521.173615
91.98317139,4.581293754,1533.052857,,25.74352074,1.778765834,1544.611244
93.40310251,4.426625581,1556.718375,,26.14020103,1.877155749,1568.412062
94.69394898,4.273287226,1578.232483,,26.52480271,1.994268671,1591.488162
95.4361857,4.144448228,1590.603095,,26.91531638,2.113635415,1614.918983
,,,,27.30569028,2.245753766,1638.341417
,,,,27.69603927,2.380144681,1661.762356
,,,,28.08647868,2.506287031,1685.188721
,,,,28.4413632,2.62647114,1706.481792
