qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.978495226,9.790296893,16.30825376,KSB,0.283784978,0.985335017,17.0270987
2.398426343,9.790296893,39.97377239,CPKN,0.675581481,0.987664734,40.53488884
3.818357461,9.790296893,63.63929101, 80-200 (115) ,1.06740566,0.98746938,64.0443396
5.238288578,9.779249166,87.30480964,1160,1.459305951,0.980330082,87.55835708
6.658219696,9.770042727,110.9703283,209,1.851130131,0.980134728,111.0678078
8.078150813,9.766360151,134.6358469,,2.24295431,0.979939374,134.5772586
9.498081931,9.752550493,158.3013655,,2.634799247,0.977850217,158.0879548
10.91801305,9.746105986,181.9668841,,3.026602669,0.979548666,181.5961601
12.33794417,9.726772464,205.6324028,,3.418426848,0.979353312,205.1056109
13.75787528,9.70928023,229.2979214,,3.810237189,0.980420493,228.6142314
15.1778064,9.700073791,252.96344,,4.202026772,0.983381478,252.1216063
16.59773752,9.689026065,276.6289586,,4.593816355,0.986342462,275.6289813
18.01766864,9.671533831,300.2944773,,4.985522907,0.996878659,299.1313744
19.43759975,9.660486104,323.9599959,,5.37731941,0.999208375,322.6391646
20.85753087,9.643914514,347.6255145,,5.769143589,0.999013022,346.1486153
22.27746199,9.618136485,371.2910331,,6.160967769,0.998817668,369.6580661
23.69739311,9.583152017,394.9565518,,6.552639724,1.012510203,393.1583834
25.11732422,9.556760226,418.6220704,,6.944477742,1.011052313,416.6686645
26.53725534,9.534971653,442.287589,,7.336288083,1.012119495,440.177285
27.95718646,9.523923927,465.9531076,,7.728112262,1.011924141,463.6867357
29.37711758,9.50581793,489.6186263,,8.11995028,1.010466251,487.1970168
30.79704869,9.485563765,513.2841449,,8.511739863,1.013427236,510.7043918
32.21697981,9.433393944,536.9496635,,8.903508689,1.018282023,534.2105213
33.63691093,9.423880624,560.6151821,,9.295226773,1.027766107,557.7136064
35.05684205,9.397181951,584.2807008,,9.687046339,1.027991598,581.2227804
36.47677316,9.364959415,607.9462194,,10.07886706,1.028111878,604.7320235
37.89670428,9.33549881,631.611738,,10.47067855,1.029073848,628.2407132
39.3166354,9.306038206,655.2772566,,10.86249351,1.029720185,651.7496104
40.78820038,9.269764836,679.8033396,,11.25412856,1.046779481,675.2477136
42.15649763,9.242513777,702.6082939,,11.64589738,1.051634268,698.7538431
43.59077149,9.197862548,726.5128582,,12.03772156,1.051438914,722.2632939
44.99635987,9.174386129,749.9393311,,12.42949039,1.056293702,745.7694234
46.41629099,9.128353935,773.6048498,,12.82129381,1.057992151,769.2776287
47.8362221,9.057464355,797.2703684,,13.21306956,1.06221567,792.7841733
49.25615322,9.025702141,820.935887,,13.6048799,1.063282852,816.2927938
50.67608434,8.992098639,844.6014057,,13.99669024,1.064350033,839.8014143
52.09601546,8.953431595,868.2669243,,14.38847982,1.067311018,863.3087892
53.51594657,8.88346266,891.9324429,,14.78026248,1.07090327,886.8157491
54.93587769,8.835589177,915.5979615,,15.17204515,1.074495522,910.3227089
56.35580881,8.775747324,939.2634802,,15.56374478,1.085662986,933.8246869
57.77573993,8.714984827,962.9289988,,15.95547901,1.093674112,957.3287406
59.19567104,8.655142974,986.5945174,,16.34728935,1.094741293,980.837361
60.61560216,8.584713717,1010.260036,,16.73910661,1.095177207,1004.346397
62.03553328,8.522570254,1033.925555,,17.13090311,1.097506924,1027.854187
63.4554644,8.465490333,1057.591073,,17.52272729,1.09731157,1051.363638
64.87539551,8.395521397,1081.256592,,17.91457223,1.095222413,1074.874334
66.29532663,8.330155681,1104.922111,,18.30634106,1.100077201,1098.380463
67.71525775,8.252821594,1128.587629,,18.69804761,1.110613397,1121.882856
69.13518887,8.18101137,1152.253148,,19.08987179,1.110418043,1145.392307
70.55511998,8.091248591,1175.918666,,19.48180898,1.099911984,1168.908539
71.9750511,7.998110117,1199.584185,,19.87354321,1.10792311,1192.412593
73.39498222,7.914638404,1223.249704,,20.26506755,1.135082688,1215.904053
74.81491334,7.806309306,1246.915222,,20.6568087,1.142462547,1239.408522
76.23484445,7.704117834,1270.580741,,21.04130538,1.160830014,1262.478323
77.65477557,7.584587569,1294.24626,,21.45448656,1.162012794,1287.269194
79.07470669,7.479173844,1317.911778,,21.83191452,1.175333672,1309.914871
80.49463781,7.357955731,1341.577297,,22.22356572,1.19092001,1333.413943
81.91456892,7.235510094,1365.242815,,22.61511313,1.215975363,1356.906788
83.33450004,7.110302524,1388.908334,,22.93527447,1.254322856,1376.116468
84.75443116,6.974722367,1412.573853,,23.4262801,1.30476857,1405.576806
86.17436228,6.847919015,1436.239371,,23.78906343,1.35426819,1427.343806
87.59429339,6.7070605,1459.90489,,24.17997657,1.437189746,1450.798594
89.01422451,6.557148986,1483.570409,,24.57109152,1.501699329,1474.265491
90.39112741,6.421494666,1506.51879,,24.95042009,1.55827138,1497.025205
91.85408675,6.246002039,1530.901446,,25.35289359,1.66975188,1521.173615
93.20947554,6.061707545,1553.491259,,25.74352074,1.778765834,1544.611244
94.56486434,5.940440331,1576.081072,,26.14020103,1.877155749,1568.412062
95.69794068,5.773220713,1594.965678,,26.52480271,1.994268671,1591.488162
97.01747263,5.622436779,1616.957877,,26.91531638,2.113635415,1614.918983
98.43740375,5.4485403,1640.623396,,27.30569028,2.245753766,1638.341417
99.72825022,5.276993655,1662.137504,,27.69603927,2.380144681,1661.762356
100.7322419,5.097931828,1678.870699,,28.08647868,2.506287031,1685.188721
102.0517739,4.957745042,1700.862898,,28.4413632,2.62647114,1706.481792
103.3426203,4.764450742,1722.377006,,,,
