qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.591241285,5.354634623,9.854021411,KSB,0.283784978,0.985335017,17.0270987
2.011172402,5.364761706,33.51954004,CPKN,0.675581481,0.987664734,40.53488884
3.43110352,5.374888789,57.18505866, 80-200 (115) ,1.06740566,0.98746938,64.0443396
4.851034637,5.402917281,80.85057729,1160,1.459305951,0.980330082,87.55835708
6.270965755,5.400971702,104.5160959,160,1.851130131,0.980134728,111.0678078
7.7277782,5.411423592,128.7963033,,2.24295431,0.979939374,134.5772586
9.067799774,5.394141596,151.1299962,,2.634799247,0.977850217,158.0879548
10.80506398,5.39640884,180.0843997,,3.026602669,0.979548666,181.5961601
12.07977487,5.396984242,201.3295812,,3.418426848,0.979353312,205.1056109
13.49970599,5.398518649,224.9950998,,3.810237189,0.980420493,228.6142314
14.93039416,5.363355167,248.8399027,,4.202026772,0.983381478,252.1216063
16.43996739,5.332004969,273.9994566,,4.593816355,0.986342462,275.6289813
17.75949934,5.314126292,295.9916557,,4.985522907,0.996878659,299.1313744
19.17943046,5.287427619,319.6571743,,5.37731941,0.999208375,322.6391646
20.59936158,5.258887658,343.322693,,5.769143589,0.999013022,346.1486153
22.01929269,5.232188986,366.9882116,,6.160967769,0.998817668,369.6580661
23.43922381,5.205490313,390.6537302,,6.552639724,1.012510203,393.1583834
24.85915493,5.172347133,414.3192488,,6.944477742,1.011052313,416.6686645
26.27908605,5.134600733,437.9847675,,7.336288083,1.012119495,440.177285
27.69901716,5.061869866,461.6502861,,7.728112262,1.011924141,463.6867357
29.11894828,5.028112923,485.3158047,,8.11995028,1.010466251,487.1970168
30.49585118,4.98246433,508.2641864,,8.511739863,1.013427236,510.7043918
31.95881052,4.951085717,532.646842,,8.903508689,1.018282023,534.2105213
33.37874163,4.885106239,556.3123606,,9.295206015,1.02965991,557.7123609
34.79867275,4.825264386,579.9778792,,9.686859519,1.045035826,581.2115711
36.21860387,4.753454162,603.6433978,,10.07829991,1.079854785,604.6979946
37.63853499,4.682564582,627.3089165,,10.46935928,1.149435552,628.1615568
39.0584661,4.602468564,650.9744351,,10.86051229,1.210473163,651.6307374
40.47839722,4.509943853,674.6399537,,11.25147156,1.289186268,675.0882937
41.89832834,4.433070088,698.3054723,,11.64223709,1.385574869,698.5342256
43.31825946,4.338243767,721.970991,,12.03278467,1.501848401,721.9670801
44.73819057,4.245258734,745.6365096,,12.42312467,1.637059964,745.3874799
46.15812169,4.147056719,769.3020282,,12.6892206,1.733352905,761.3532358
47.57805281,4.029828063,792.9675468,,,,
48.99798393,3.935462064,816.6330655,,,,
50.37488683,3.838891635,839.5814472,,,,
51.83784616,3.684586604,863.9641027,,,,
53.25777728,3.545078366,887.6296213,,,,
54.6777084,3.428647602,911.29514,,,,
56.09763952,3.300678101,934.9606586,,,,
57.51757063,3.168105381,958.6261772,,,,
58.93750175,3.005151412,982.2916958,,,,
60.35743287,2.879943843,1005.957214,,,,
61.77736399,2.731720176,1029.622733,,,,
63.1972951,2.576131359,1053.288252,,,,
64.48814157,2.457913863,1074.80236,,,,
