qls,hm
2.102397316953593, 0.7584412571187507
2.197409386290607, 0.7657340223581519
2.292421455627621, 0.7686511284539117
2.387433524964635, 0.7832366589327142
2.482445594301649, 0.775943893693313
2.577457663638663, 0.775943893693313
2.672469732975677, 0.7919879772199954
2.767481802312691, 0.7978221894115158
2.862493871649705, 0.7992807424593957
2.957505940986719, 0.7992807424593957
3.052518010323733, 0.8124077198903175
3.147530079660747, 0.7890708711242347
3.242542148997761, 0.7832366589327142
3.337554218334775, 0.7832366589327142
3.432566287671789, 0.7832366589327142
3.527578357008803, 0.7890708711242347
3.622590426345817, 0.8051149546509171
3.717602495682831, 0.8342860156085203
3.812614565019845, 0.8547057582788433
3.907626634356859, 0.8970037966673683
4.002638703693873, 0.9407603881037749
4.097650773030887, 0.9859755325880606
4.192662842367901, 1.0195222526893053
4.287674911704915, 1.0268150179287066
4.379231996702401, 1.1030487238979116
4.477699050378943, 1.2514321873022558
4.572711119715957, 1.3579065597975104
4.651572448810708, 1.486259228010967
4.729871687177772, 1.6257037896365034
4.979899011032595, 2.3480703789636515
5.033410048308577, 2.589953596287703
5.086640040220714, 2.858939965197215
5.15142099658686, 3.1898491879350344
5.211883222528597, 3.5405270135896574
5.2723454484703325, 3.9196257872058338
5.328488943987659, 4.261059164733178
5.380313709080576, 4.601728538283062
5.436457204597902, 4.980827311899237
5.4932176616044295, 5.387888631090487
5.544425465208145, 5.772411832946635
5.596250230301062, 6.120568445475637
4.796769851951545, 1.7699999999999996
4.917900403768509, 2.130000000000001
4.8613728129205915, 1.9349999999999996
