qls,hm
0.583401220869796, 2.032770872459082
0.6416035711916014, 1.9089746177826221
0.6976817481439977, 1.7340950179393246
0.7537599250963941, 1.6507434511859351
0.8119622754181995, 1.5102370326701227
0.8659162790011868, 1.4650629456806925
0.9219944559535832, 1.3898565341655775
0.977647798232098, 1.2668565776466991
1.0341508098583763, 1.2701769772921523
1.093758382563021, 1.1629603323128919
1.146307163763169, 1.1902995192119405
1.2023853407155651, 1.0614462304222414
1.25803868299408, 0.9815968171080023
1.3145416946203583, 1.029673585227691
1.3723192102682815, 1.0223724064102235
1.426698048525151, 1.0888515609061002
1.4827762254775472, 1.0907302268006518
1.5380047330821798, 1.111053976023534
1.59493257938234, 1.2053288463683636
1.6537558419198186, 1.242948829541671
1.7070889332871326, 1.3098509852289268
1.7631671102395292, 1.3822650160735002
1.81797078317028, 1.4021546796162099
1.875323464144322, 1.5296121979394357
1.9326761451183638, 1.4752732101712418
1.9874798180491147, 1.6307755098976244
2.0435579950015113, 1.636013002694554
2.098361667932262, 1.6416976274626087
2.155714348906304, 1.7430542617319098
2.21296899110945, 1.844186919468033
2.2678707028110967, 1.8979588041281978
2.3239488797634933, 2.0056405174477874
2.3783277180203624, 2.0805867147600807
2.436105233668286, 2.17146124727682
2.4926082452945644, 2.389998480692398
2.576405732779914, 3.1999734013115777
2.5482615875730787, 2.8444648393655427
2.604339764525475, 3.7978991667049122
2.661317591375503, 5.2141091768377805
2.634927861044964, 4.447954897496004
2.714184870356308, 6.834366199301254
2.7375254347874165, 7.7228737272424866
2.6893030131007554, 6.048079028001752
2.7805269055816453, 9.119178862742391
2.758706806938904, 8.335273435912455
2.813358424075316, 9.978257372090335
2.8388485045082237, 11.726349074131699
2.878681593323553, 13.652699188585375
2.819711591627898, 10.801672416461134
2.8585079363909123, 12.70102398868517
2.918514682138882, 15.69474489541229
2.899266393326079, 14.722933739592731
2.955530986732836, 17.598557360091085
2.9368996099999256, 16.735607209379435
