qls,hm
0.583401220869796, 2.032770872459082
0.6416035711916014, 1.9089746177826221
0.6976817481439977, 1.7340950179393246
0.7537599250963941, 1.6507434511859351
0.8119622754181995, 1.5102370326701227
0.8659162790011868, 1.4650629456806925
0.9219944559535832, 1.3898565341655775
0.977647798232098, 1.2807117386190257
1.0341508098583763, 1.2701769772921523
1.093758382563021, 1.1714865852189362
1.146307163763169, 1.1902995192119405
1.2023853407155651, 1.192178185106492
1.25803868299408, 1.1570955227574586
1.3145416946203583, 1.1959355168955987
1.3723192102682815, 1.2163446600227843
1.426698048525151, 1.282823814518661
1.4827762254775472, 1.2847024804132126
1.5380047330821798, 1.2745448754969786
1.59493257938234, 1.3715907780362713
1.6537558419198186, 1.2541938659123346
1.7070889332871326, 1.4453796507400405
1.7631671102395292, 1.4808465856584156
1.81797078317028, 1.7404797446008864
1.870700967996402, 2.097140720998592
1.9228747668477815, 2.5780750688286176
1.968617158528763, 3.057984882055827
2.013920938359345, 3.5796705306821757
2.054245213467903, 4.292153935213523
