qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.540024392,32.79061926,9.000406537,KSB,1.662189621,4.134229437,99.73137727
1.253844617,32.78615788,20.89741028,MegaCPK,1.807018711,3.62734185,108.4211226
1.967793263,32.6084066,32.79655439, 50-032 (200),1.744288675,3.870200853,104.6573205
2.681720847,32.45907723,44.69534745,3500,1.951454788,3.102238908,117.0872873
3.395480343,32.53656139,56.59133905,170,1.876661386,3.381087147,112.5996832
4.098524366,32.47919568,68.30873943,,2.065223028,2.848033411,123.9133817
4.823098427,32.55781653,80.38497379,,2.200129072,2.541746332,132.0077443
5.536918652,32.55335515,92.28197753,,2.397373396,2.3268032,143.8424037
6.229144542,32.49966654,103.8190757,,2.594424368,2.185172227,155.6654621
6.964692703,32.36415223,116.0782117,,2.783663891,2.099920505,167.0198334
7.705567478,32.33805994,128.4261246,,2.988135893,2.049944449,179.2881536
8.392317536,32.37630119,139.8719589,,3.184850095,2.036005533,191.0910057
9.106139496,32.36949851,151.7689916,,3.375485568,2.067114398,202.5291341
9.861747626,32.26878307,164.3624604,,3.578068151,2.087884885,214.6840891
10.53372028,32.44109162,175.5620046,,3.780630881,2.11618296,226.8378529
11.24763314,32.31162967,187.4605523,,3.971176587,2.181328357,238.2705952
11.96685275,32.31838687,199.4475458,,4.167679182,2.247623711,250.0607509
12.67529614,32.27227,211.2549357,,4.372306359,2.284084113,262.3383815
13.38920919,32.14254903,223.1534866,,4.560852745,2.316373415,273.6511647
14.13563792,31.91911147,235.5939653,,4.757425121,2.356210176,285.4455073
14.81695982,31.98495368,246.9493303,,4.954048956,2.376535631,297.2429373
15.53089456,31.82596644,258.8482427,,5.150553938,2.441925909,309.0332363
16.22318198,31.68925921,270.3863663,,5.347102411,2.490825987,320.8261447
16.95910442,31.04870341,282.6517403,,5.536059894,2.512514204,332.1635937
17.67323696,30.62280789,294.5539493,,5.740195373,2.590136695,344.4117224
18.32255917,30.08610615,305.3759862,,5.936743846,2.639036773,356.2046308
19.03660062,29.78312891,317.276677,,6.127337753,2.685905738,367.6402652
19.75095005,29.06457078,329.1825008,,6.329687811,2.794842153,379.7812687
20.39653165,28.44686229,339.9421942,,6.533653862,2.85599901,392.0192317
20.98485788,27.78085581,349.7476314,,6.722737747,2.91046683,403.3642648
21.6993548,26.86328711,361.6559133,,6.909848862,3.037698552,414.5909317
22.39383729,26.00983439,373.2306215,,7.087706291,3.173619585,425.2623775
23.14440954,25.17030447,385.740159,,7.253758848,3.370848536,435.2255309
23.79964725,24.02510463,396.6607875,,7.436224321,3.556611569,446.1734593
24.49263189,22.94758128,408.2105315,,7.62177825,3.819619456,457.306695
25.20729973,21.79936658,420.1216622,,7.792361262,4.109590063,467.5416757
25.92760964,20.33490309,432.1268274,,7.94400285,4.358233284,476.640171
26.63702488,18.97739874,443.9504147,,8.203033174,4.87982358,492.1819904
27.35192971,17.50940474,455.8654951,,8.077150374,4.616547778,484.6290224
28.09326647,15.57779343,468.2211078,,8.355715151,5.13918943,501.342909
28.75614702,14.14378295,479.2691171,,8.488185649,5.425497817,509.291139
29.39322294,12.55666293,489.887049,,8.626157996,5.711661688,517.5694798
30.06848608,10.79070325,501.1414347,,,,
30.76610849,8.906939856,512.7684748,,,,
31.48019991,7.254414486,524.6699984,,,,
