qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.275754241,66.07601611,4.595904018,KSB,1.652958922,4.134203042,99.17753529
1.034441487,66.15051798,17.24069146,MegaCPK,1.810963186,3.538713587,108.6577912
1.764516709,66.10303136,29.40861181, 50-032 (200),1.748587944,3.824620314,104.9152766
2.462081936,66.14159523,41.03469894,3500,1.885524772,3.299798614,113.1314863
3.175902161,66.13713385,52.93170268,193,2.057800071,2.82433597,123.4680042
3.895193734,66.04679098,64.91989557,,2.182148515,2.579962542,130.9289109
4.603542609,66.1282111,76.72571016,,2.315547442,2.360880606,138.9328465
5.317362834,66.12374972,88.6227139,,2.486934897,2.26512617,149.2160938
6.02587076,65.9905506,100.4311793,,2.699300114,2.127768568,161.9580068
6.745003282,66.11482697,112.4167214,,2.880819853,2.064138996,172.8491912
7.458823507,66.11036559,124.3137251,,3.077565926,2.038115659,184.6539556
8.17270446,66.02395869,136.211741,,3.277181917,2.053817273,196.630915
8.886594088,65.92584528,148.1099015,,3.470834976,2.070659936,208.2500985
9.600440339,65.88626439,160.007339,,3.667434442,2.100224939,220.0460665
10.44398533,65.96293738,174.0664222,,3.862575545,2.117801963,231.7545327
11.15788363,65.85311747,185.9647272,,4.060620627,2.164188713,243.6372376
11.87177326,65.75500406,197.8628877,,4.272415375,2.243133726,256.3449225
12.58560216,65.73883618,209.760036,,4.453630409,2.295038517,267.2178245
13.29945709,65.68754878,221.6576181,,4.650211068,2.331734574,279.0126641
14.01339877,65.51919635,233.5566462,,4.846783445,2.371571335,290.8070067
14.72721032,65.52644148,245.4535053,,5.239896326,2.46332928,314.3937796
15.44110862,65.41662156,257.3518104,,5.451791241,2.504294681,327.1074744
16.13895219,65.07960175,268.9825365,,5.632993272,2.561129435,337.9795963
16.86891391,65.18527523,281.1485651,,5.829541745,2.610029513,349.7725047
17.58289029,64.97009678,293.0481715,,6.029091072,2.651007709,361.7454643
18.26993141,64.61558481,304.4988569,,6.222562997,2.73653017,373.3537798
19.01087776,64.49291386,316.8479626,,6.419003109,2.826517282,385.1401865
19.68608269,64.15002663,328.1013782,,6.615565658,2.870080073,396.9339395
20.32157322,63.92070665,338.6928871,,6.812063403,2.938214522,408.7238042
20.89148799,63.64337183,348.1914664,,7.008478018,3.037869171,420.5086811
21.5954358,63.16919709,359.9239299,,7.200635277,3.056918256,432.0381166
22.26658606,62.84572909,371.1097677,,7.401665796,3.101228724,444.0999478
22.97086833,62.39963421,382.8478055,,7.598131572,3.181484731,455.8878943
23.71203127,61.98469087,395.2005212,,7.804570499,3.293673635,468.2742299
24.39898853,61.74334177,406.6498089,,7.990971641,3.376684081,479.4582985
25.11315578,61.27062023,418.5525963,,8.202713204,3.47579523,492.1627923
25.83820875,60.7030084,430.6368125,,8.383847231,3.558414937,503.0308339
26.54158049,60.20342949,442.3596748,,8.580256269,3.66018436,514.8153761
27.25619539,59.12665233,454.2699232,,8.779720607,3.733387681,526.7832364
27.97072917,58.15933099,466.1788196,,8.973018171,3.885021999,538.3810902
28.68522392,57.24468891,478.0870653,,9.169439558,3.982108709,550.1663735
29.39983361,56.17493565,489.9972269,,9.365913997,4.059079892,561.9548398
30.08672353,54.98201983,501.4453922,,9.562289105,4.173714189,573.7373463
30.82907903,54.00030962,513.8179838,,9.752911144,4.351154518,585.1746686
31.54361585,53.028891,525.7269309,,9.951888275,4.467852502,597.1132965
32.21677674,51.59782079,536.946279,,10.16055386,4.667935952,609.6332316
32.97326381,50.31108318,549.5543969,,10.32321606,4.786705939,619.3929634
33.71509723,48.99142217,561.9182871,,10.49816394,5.006223467,629.8898361
34.40290446,47.60314565,573.3817409,,10.6865095,5.230344594,641.1905699
35.11785634,46.07165103,585.2976057,,10.86419207,5.432564677,651.8515243
35.79390652,44.58821104,596.5651087,,11.11522136,5.824155427,666.9132817
36.87291887,42.06878245,614.5486479,,10.99689392,5.631152897,659.8136353
37.58809248,40.23810642,626.4682079,,11.25600355,6.017769845,675.3602133
38.17916702,38.42784796,636.3194503,,11.41508772,6.271888106,684.905263
36.31420247,43.52303623,605.2367079,,11.66981813,6.712866732,700.1890878
38.77572383,37.00765173,646.2620639,,11.54953351,6.470994197,692.9720107
,,,,11.80968763,6.993251831,708.5812578
,,,,11.93488792,7.208124966,716.0932755
,,,,1.969939895,3.064456527,118.1963937
,,,,5.036251612,2.421263791,302.1750967
