qls,hm
0.3150106440325013, 0.44582173501022027
0.3687828054725146, 0.44536571565363303
0.4225567822762086, 0.44718979307998197
0.47632785449801346, 0.44536571565363303
0.5300985636470823, 0.443085618870696
0.5838729035235124, 0.44536571565363303
0.637645428036262, 0.44536571565363303
0.6914161371853307, 0.443085618870696
0.7451926554981778, 0.4481018317931573
0.7989669953746077, 0.4503819285760926
0.8527373414509403, 0.4476458124365683
0.9065240258003993, 0.46543056734347577
0.9602932826585235, 0.46132639313418977
1.014082145444399, 0.48184726418061974
1.0678688297938577, 0.4996320190875263
1.1216522464886913, 0.5133125997851478
1.1754345739653165, 0.5256251224130057
1.229204920041649, 0.5228890062734814
1.2829796229908155, 0.5256251224130057
1.3367521475035649, 0.5256251224130057
1.390537016489343, 0.5411297805369752
1.4443512943667483, 0.5935720065445222
1.4981655722441531, 0.6460142325520675
1.5519555242482372, 0.66790316166826
1.6057443870341128, 0.6884240327146909
1.6595288929471548, 0.7034726714820732
1.713324291042281, 0.7322018909470769
1.7671022616460723, 0.7390421812958872
1.8208813214680721, 0.74725052971446
1.8746690950357396, 0.7664033426911283
1.9284579578216148, 0.7869242137375592
1.9822653373170338, 0.8307020719699452
2.036055289321118, 0.8525910010861386
2.08984633054341, 0.8758479882720929
2.1436395502021193, 0.9018410915975723
2.1974240561151612, 0.9168897303649546
2.251229257174163, 0.9579314724578172
2.305024655269289, 0.98666069192282
2.358842381156323, 1.0434336180239425
2.4126394118973966, 1.0742134407995865
2.4664429779477213, 1.1132016119938024
2.520258530123797, 1.1672443571314117
2.574084426328758, 1.234279202549752
2.6278950734788022, 1.282161234991424
2.6817144343745136, 1.3409877319911931
2.7355327060520156, 1.3984461709211997
2.7893564238205606, 1.4627449002000157
2.8432053025297197, 1.5586457708903367
2.8970746585411966, 1.680266133292184
2.9509528372201617, 1.8129677660591037
3.0048379142811132, 1.9543337666011835
3.0563191230633797, 2.1463635176601166
3.0902424849776184, 2.3535987091840083
3.152193888823972, 2.838099279667473
3.1842002028053424, 3.1290396291702036
3.191737929946504, 3.386657992830873
3.2066910218010776, 3.7482075108992925
3.2261356273424058, 5.6451841557932845
3.2154956203693574, 4.0620552327479285
3.2241487802755464, 5.348848048283319
3.2218652388695594, 4.387490297635887
3.1118396403147246, 2.4705882352941186
3.1358654926938927, 2.647058823529413
3.223421693518172, 4.617647058823531
3.228432933683027, 4.911764705882353
3.2285968527538405, 5.117647058823531
