qhm,hm,qlmin,name,nqls,nhm,nqlmin
17.61671968,795.96353,293.6119947,KSB,164.4905677,9.811008485,9869.434064
50.48441118,795.6160963,841.406853,Etanorm-R,171.7780479,9.785800785,10306.68287
83.35210268,794.4917577,1389.201711, 300-400,180.2647337,9.80452572,10815.88402
114.9748059,793.9265231,1916.246764,1750,189.3971456,9.840647942,11363.82873
149.0874857,793.0282783,2484.791428,420,198.1836327,9.83457643,11891.01796
181.9551772,792.0416871,3032.586286,,207.6619693,9.862563152,12459.71816
213.5778804,792.0362773,3559.631339,,216.7943812,9.927601907,13007.66287
247.6905602,790.2123824,4128.176003,,225.6500533,9.922190282,13539.0032
280.5582517,789.2052372,4675.970861,,235.0592049,9.950539342,14103.55229
312.1809549,788.8332814,5203.015914,,244.1916168,9.963952001,14651.49701
346.2936347,786.841529,5771.560578,,253.0472889,9.981526634,15182.83733
379.1613262,784.9916704,6319.355436,,262.4564405,10.00366872,15747.38643
411.033027,783.5577587,6850.55045,,271.5888524,10.02137852,16295.33114
444.8967092,781.2919531,7414.945153,,280.1875519,10.0290312,16811.25311
477.7644007,779.8326202,7962.740011,,289.8536761,10.0896123,17391.22057
507.8433184,776.3755114,8464.055306,,298.986088,10.14443342,17939.16528
543.4997837,774.7105316,9058.329728,,307.910945,10.18488186,18474.6567
576.3674752,771.6438414,9606.124586,,317.2509117,10.22412623,19035.0547
608.4881737,768.2267415,10141.46956,,326.4525085,10.24904393,19587.15051
644.1714541,765.8484083,10736.1909,,336.150609,10.30056708,20169.03654
674.2235567,762.5150318,11237.05928,,344.2086195,10.35645162,20652.51717
707.0912482,759.2460918,11784.85414,,353.7805592,10.39562337,21226.83355
740.7059327,755.3939326,12345.09888,,362.7746012,10.4434052,21766.47607
773.5736242,751.6942154,12892.89374,,372.0453829,10.4997971,22322.72298
805.9433204,747.0181839,13432.38867,,381.1777948,10.55761348,22870.66769
838.1885177,744.4746283,13969.80863,,390.2410217,10.62222971,23414.4613
865.099923,741.3573586,14418.33205,,400.1751649,10.7130857,24010.5099
894.0118783,737.0475938,14900.19797,,408.5750304,10.78992062,24514.50182
918.2768374,733.438116,15304.61396,,417.5295381,10.89899054,25051.77229
946.8759975,729.8531068,15781.26663,,426.8398541,10.98993319,25610.39125
979.743689,726.086113,16329.06148,,435.972266,11.08957501,26158.33596
1010.050262,719.8416167,16834.17103,,445.1046779,11.21769252,26706.28067
1045.479072,716.4441318,17424.6512,,453.905002,11.3197186,27234.30012
1078.346764,710.0614254,17972.44606,,463.3695016,11.48618865,27802.1701
1110.218464,705.4990127,18503.64107,,472.5019135,11.66436777,28350.11481
1144.082147,696.198457,19068.03578,,481.6343253,11.82326707,28898.05952
1176.949838,688.9017925,19615.83063,,490.7667372,11.99624664,29446.00423
1209.070537,680.7915328,20151.17561,,500.4921628,12.21947335,30029.52977
1242.685221,673.3270107,20711.42035,,509.0315609,12.42843496,30541.89366
1271.56895,665.5306488,21192.81583,,518.2746687,12.70723222,31096.48012
1304.934637,656.8255868,21748.91061,,527.3655696,12.95015085,31641.93418
1338.300324,648.9654005,22305.00539,,533.4637278,13.18271469,32007.82367
1371.168015,641.668736,22852.80025,,541.4101121,13.42292106,32484.60673
1402.453839,630.772706,23374.23065,,552.2418321,13.82467258,33134.50993
1436.903398,618.7099352,23948.38997,,547.1135924,13.63667094,32826.81554
1469.77109,608.4329429,24496.18483,,559.2278947,14.07570681,33553.67368
1501.998501,600.3155872,25033.30836,,567.1428225,14.40165967,34028.56935
1537.575069,588.0713226,25626.25114,,574.4528387,14.69126802,34467.17032
1568.374164,578.4035715,26139.5694,,579.1020665,14.93612899,34746.12399
1600.174723,565.8039789,26669.57871,,586.6128703,15.20712217,35196.77222
1634.109547,553.1427244,27235.15912,,,,
1664.908643,541.5469051,27748.47738,,,,
1699.84493,527.9144212,28330.74883,,,,
1732.712622,518.2420586,28878.54369,,,,
1766.220593,505.8837307,29437.00988,,,,
1798.697002,490.7785096,29978.28337,,,,
1831.315696,477.6883548,30521.92827,,,,
1864.183388,463.5150907,31069.72313,,,,
1897.051079,452.2373416,31617.51798,,,,
1920.581358,442.0610088,32009.6893,,,,
1946.601614,429.3375112,32443.36023,,,,
1974.529862,417.8954006,32908.83103,,,,
2004.922111,402.9486287,33415.36851,,,,
2033.092924,390.5579353,33884.88206,,,,
2058.498787,378.6845703,34308.31312,,,,
2083.888447,367.7090005,34731.47411,,,,
