qhm,hm,qlmin,name,nqls,nhm,nqlmin
23.59266359,853.436439,393.2110598,KSB,164.4905677,9.811008485,9869.434064
56.46035509,852.7170495,941.0059182,Etanorm-R,171.7780479,9.785800785,10306.68287
90.32403724,851.7749919,1505.400621, 300-400,180.2647337,9.80452572,10815.88402
122.1957381,851.5865803,2036.595635,1750,189.3971456,9.840647942,11363.82873
155.0634296,850.8671909,2584.390493,430,198.1836327,9.83457643,11891.01796
188.9271117,848.8546132,3148.785196,,207.6619693,9.862563152,12459.71816
220.7988126,848.6062526,3679.98021,,216.7943812,9.927601907,13007.66287
253.6665041,847.0647037,4227.775068,,225.6500533,9.922190282,13539.0032
287.5301862,845.1805885,4792.169771,,235.0592049,9.950539342,14103.55229
319.4018871,845.0709672,5323.364785,,244.1916168,9.963952001,14651.49701
352.2695786,843.4677564,5871.159643,,253.0472889,9.981526634,15182.83733
386.3822584,841.1485819,6439.704307,,262.4564405,10.00366872,15747.38643
418.0049616,840.117457,6966.74936,,271.5888524,10.02137852,16295.33114
450.8726531,838.3292603,7514.544218,,280.1875519,10.0290312,16811.25311
485.8089406,833.4990739,8096.815676,,289.8536761,10.0896123,17391.22057
514.5394401,829.0641565,8575.657335,,298.986088,10.14443342,17939.16528
549.4757276,827.6411883,9157.928793,,307.910945,10.18488186,18474.6567
582.3434191,824.8664004,9705.723651,,317.2509117,10.22412623,19035.0547
613.9661223,821.6291478,10232.7687,,326.4525085,10.24904393,19587.15051
648.0788021,819.0085148,10801.31337,,336.150609,10.30056708,20169.03654
680.9464936,816.028187,11349.10823,,344.2086195,10.35645162,20652.51717
712.5691968,815.3173617,11876.15328,,353.7805592,10.39562337,21226.83355
746.4328789,812.3655812,12440.54798,,362.7746012,10.4434052,21766.47607
779.5495681,805.6484248,12992.4928,,372.0453829,10.4997971,22322.72298
811.4212689,801.1205533,13523.68782,,381.1777948,10.55761348,22870.66769
845.2849511,798.4258617,14088.08252,,390.2410217,10.62222971,23414.4613
878.1526426,793.9409466,14635.87738,,400.1751649,10.7130857,24010.5099
911.0203341,789.327827,15183.67223,,408.5750304,10.78992062,24514.50182
943.8880256,784.5120774,15731.46709,,417.5295381,10.89899054,25051.77229
976.7557171,780.6650566,16279.26195,,426.8398541,10.98993319,25610.39125
1007.340732,774.3001727,16789.0122,,435.972266,11.08957501,26158.33596
1042.4911,771.0325387,17374.85167,,445.1046779,11.21769252,26706.28067
1075.358792,766.1744975,17922.64653,,453.905002,11.3197186,27234.30012
1107.47949,759.3591388,18457.9915,,463.3695016,11.48618865,27802.1701
1141.094175,753.8523837,19018.23624,,472.5019135,11.66436777,28350.11481
1175.570774,748.9167923,19592.84623,,481.6343253,11.82326707,28898.05952
1206.829558,742.9930286,20113.82596,,490.7667372,11.99624664,29446.00423
1240.846469,736.8554081,20680.77448,,500.4921628,12.21947335,30029.52977
1272.564941,730.9148312,21209.41568,,509.0315609,12.42843496,30541.89366
1304.934637,723.071079,21748.91061,,518.2746687,12.70723222,31096.48012
1340.36892,716.9564004,22339.48199,,527.3655696,12.95015085,31641.93418
1371.168015,709.6650271,22852.80025,,533.4637278,13.18271469,32007.82367
1400.416148,703.8798695,23340.26914,,541.4101121,13.42292106,32484.60673
1425.872207,699.4504043,23764.53679,,552.2418321,13.82467258,33134.50993
1451.520155,689.5149864,24192.00258,,547.1135924,13.63667094,32826.81554
1478.735005,681.3995881,24645.58342,,559.2278947,14.07570681,33553.67368
1509.041578,674.1029236,25150.69297,,567.1428225,14.40165967,34028.56935
1544.470388,661.4211151,25741.17314,,574.4528387,14.69126802,34467.17032
1577.108236,655.3777166,26285.13727,,579.1020665,14.93612899,34746.12399
1609.458778,644.7295668,26824.31297,,586.6128703,15.20712217,35196.77222
1643.073463,633.4390062,27384.55772,,,,
1675.941154,619.2100822,27932.35257,,,,
1708.061853,605.2008288,28467.69755,,,,
1741.676537,593.3668722,29027.94229,,,,
1774.544229,582.209729,29575.73715,,,,
1806.2627,569.5780067,30104.37834,,,,
1840.279612,555.095353,30671.32687,,,,
1873.147303,541.6912187,31219.12172,,,,
1905.095619,529.4028723,31751.59365,,,,
1938.882686,512.8569147,32314.71144,,,,
1971.980222,502.2542208,32866.33703,,,,
2004.618069,483.5195274,33410.30116,,,,
2040.122207,468.5636825,34002.03678,,,,
2066.058243,455.9898132,34434.30405,,,,
2096.59741,442.0138676,34943.29017,,,,
2127.12492,425.2322334,35452.08199,,,,
