qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.437026358,44.36566739,7.283772625,KSB,2.332342932,2.352336386,139.9405759
1.119644564,44.36566739,18.66074273,MegaCPK,2.521747885,2.363012159,151.3048731
1.817911558,44.22419311,30.29852596, 50-032 (160),2.722653978,2.394182031,163.3592387
2.484880976,44.36566739,41.41468294,3500,2.900556807,2.383479108,174.0334084
3.167499183,44.36566739,52.79165304,162,3.08998584,2.415827502,185.3991504
3.860603992,44.21456901,64.34339987,,3.282205602,2.377198812,196.9323361
4.532845585,44.25017818,75.54742642,,3.468775105,2.418602515,208.1265063
5.215562782,44.1462379,86.92604637,,3.658238232,2.481635361,219.4942939
5.903496242,43.99513952,98.39160403,,3.849022264,2.44216685,230.9413359
6.580807194,44.13783868,109.6801199,,4.037040089,2.49574427,242.2224054
7.263424,44.13930854,121.0570667,,4.24259752,2.58090504,254.5558512
7.946166678,44.00861326,132.4361113,,4.415873907,2.538617567,264.9524344
8.628757004,44.03788802,143.8126167,,4.60532168,2.587831586,276.3193008
9.311462002,43.94675654,155.1910334,,4.794682523,2.558808079,287.6809514
9.985933209,43.81323817,166.4322201,,4.984107256,2.587286363,299.0464353
10.67690411,43.73078079,177.9484018,,5.173565779,2.64617566,310.4139467
11.35951181,43.74180476,189.3251969,,5.363011401,2.693454623,321.7806841
12.03699329,43.70545409,200.6165548,,5.545105022,2.764987951,332.7063013
12.72477001,43.71892783,212.0795002,,5.742024249,2.897454421,344.5214549
13.40743302,43.67189222,223.4572169,,5.931461883,2.937543037,355.887713
14.07984081,43.53299021,234.6640135,,6.120882316,2.96215121,367.2529389
14.77303032,43.29295033,246.2171721,,6.310324249,3.006109937,378.6194549
15.47527718,43.25940235,257.9212863,,6.499744682,3.03071811,389.9846809
16.11040669,43.22444154,268.5067782,,6.689182316,3.070806726,401.3509389
16.79728073,43.01622042,279.9546788,,6.878628549,3.118635565,412.717713
17.50403537,42.73411986,291.7339228,,7.257516717,3.210423131,435.451003
18.16611458,42.58039673,302.7685763,,7.446993051,3.285342746,446.8195831
18.86967299,42.31284673,314.4945499,,7.636456485,3.348652029,458.1873891
19.50940755,42.23059769,325.1567925,,7.818738208,3.405003838,469.1242925
20.13997664,41.7476159,335.6662774,,8.015452156,3.53719237,480.9271294
20.8561425,41.60820509,347.602375,,8.204881189,3.569540764,492.2928713
21.53902388,41.33187091,358.9837314,,8.41167842,3.737469181,504.7007052
22.20154487,40.71428363,370.0257478,,8.601266558,3.913011683,516.0759935
22.90518141,40.3647013,381.7530235,,8.790734293,3.980191076,527.4440576
23.63637103,40.00075353,393.9395172,,8.98030007,4.135609,538.8180042
24.34103568,39.51983358,405.683928,,9.169816395,4.246520648,550.1889837
24.95415872,39.18587146,415.9026454,,9.363588768,4.313925082,561.8153261
25.6371003,38.84633319,427.285005,,9.548858077,4.476471177,572.9314846
26.25806267,38.42595248,437.6343778,,9.733188927,4.762891663,583.9913356
26.94086986,38.22752103,449.0144976,,9.931048166,4.957354925,595.86289
27.62399271,37.69763555,460.3998786,,10.11660035,5.275157783,606.9960211
28.67471871,36.97951359,477.9119784,,10.30777753,5.688850817,618.4666517
29.30076371,36.38137356,488.3460619,,10.49911828,6.150426534,629.9470966
29.97048361,35.96194869,499.5080602,,10.64987236,6.732744881,638.9923417
30.66677495,35.56780459,511.1129159,,10.79780031,7.348012327,647.8680187
31.34994891,34.98426912,522.4991485,,10.94377876,8.071172542,656.6267254
32.02302741,34.14111917,533.7171236,,11.22462089,9.570567649,673.4772535
32.84069059,33.5217558,547.3448432,,11.35170511,10.34732368,681.1023066
33.52372876,33.08079701,558.7288126,,11.48512708,11.02333229,689.1076246
34.18623009,32.48384905,569.7705014,,11.68292921,12.16569903,700.9757525
34.88991918,32.07908562,581.498653,,11.60400166,11.60149452,696.2400996
35.35202419,31.48897148,589.2004031,,11.12116501,9.048506703,667.2699004
35.98402036,31.07388582,599.7336726,,11.04956491,8.608421721,662.9738948
36.60535845,30.47915837,610.0893075,,7.079227344,3.304609724,424.7536406
37.26003869,29.8140273,621.0006448,,,,
37.93284279,29.25900688,632.2140464,,,,
38.62651842,28.50854431,643.775307,,,,
39.18692994,27.99870582,653.115499,,,,
39.70623983,27.27184334,661.7706638,,,,
28.19283942,37.36972705,469.880657,,,,
