qls,hm
1.2927038733119054, 0.9192128242490467
1.4694877930488652, 0.9308016770542817
1.6411113558419754, 0.9628923639780069
1.8153134454066961, 0.9844372567569124
1.990816006811631, 1.00271029123597
2.163837357824802, 1.048902955908738
2.338057867895472, 1.0737364507790312
2.506121283504762, 1.1226365637599374
2.686674010294647, 1.154667914198356
2.8513153038233376, 1.1979301275328629
3.035250357222365, 1.2284947155072805
3.2096568191246346, 1.2865260814897619
3.3839830883070423, 1.3302406883674989
3.5570132261132805, 1.3780020540378843
3.732750278441639, 1.4381386151400526
3.907027638004805, 1.473121416464798
4.078627910503038, 1.5010541007442408
4.2556420649780025, 1.553746625893265
4.429996028644997, 1.6024055128133647
4.5944014689596, 1.664103818532555
4.766475917011898, 1.7141391050232402
4.953133887526558, 1.7619446746065486
5.122332695313667, 1.8119697330775297
5.304673481959275, 1.8939096479963218
5.4764696717752654, 1.956819335769393
5.6456395657770155, 2.021746638605977
5.816938266560469, 2.083173916341337
5.97723470014155, 2.1661511690363944
6.1426052516674945, 2.2442274826472985
6.31210558586312, 2.3274359820276103
6.4814728529522965, 2.4075359806039898
6.658025568474359, 2.4974854660123653
6.830811300261039, 2.6174201146424894
7.003942284906311, 2.7135737583385686
7.1801688983373895, 2.83072322395724
7.33798467817016, 2.9268298792969887
7.468342903314833, 3.0342893048278015
7.613950321053609, 3.12739804021099
7.829101067947838, 3.3506981646284766
7.722669547001835, 3.2402461377323912
