qls,hm
167.36109466086796, 2.3510903196297868
173.576139779087, 2.4099018869278233
180.97583999054117, 2.4577862677572107
187.98885753061293, 2.498096847728256
194.89641616030767, 2.625059190701677
201.90943370037942, 2.7671875611474235
208.81699233007416, 2.8403942907877777
215.83000987014591, 2.920422748796618
222.65470792740157, 3.0035399114445624
229.75058603991246, 3.150444664031621
236.6581446696072, 3.3212972180370173
243.67116220967895, 3.4878654169764793
250.5787208393737, 3.566908362031853
257.89146370367496, 3.8439227575503523
264.25998640482317, 3.9922884449816216
271.51231454921196, 4.157467078229558
278.3370126064676, 4.306401435951045
285.43289071897846, 4.408799847376043
292.34044934867325, 4.5703225893241495
299.35346688874495, 4.70140125425586
306.26102551843974, 4.86458714485579
313.27404305851155, 5.08161394943842
320.18160168820623, 5.277301711149375
327.19461922827804, 5.51290504050405
334.0193172855337, 5.648598640919987
341.11519539804453, 5.914090322075687
348.0227540277392, 6.136669984933276
354.6891983590883, 6.441617422611831
360.8470493661516, 6.792555976531272
366.39533349196074, 7.119373122150282
372.4666882576108, 7.507184647036134
378.15413701970294, 7.912738745270412
389.13731711956257, 8.60013250645717
383.8260541007372, 8.1614829961257
398.802330500073, 9.540049812434658
393.90550106412525, 9.052590938441668
403.8339656395549, 10.03976538958243
408.443961218552, 10.58752533541398
413.4302689614757, 11.19500645716746
418.63245688335917, 11.862687299248325
423.8175141112242, 12.55371812414161
429.25775269115695, 13.219869626714228
434.3830557354802, 13.859390374208232
438.3938342432375, 14.565043156101321
442.6869955687157, 15.129398945329317
445.9264828351995, 15.803567585019373
