qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.118197815,32.17946848,1.96996359,KSB,0.583401221,2.032770872,35.00407325
0.320319375,32.18254647,5.338656247,MegaCPK,0.641603571,1.908974618,38.49621427
0.520859965,32.08426987,8.680999416, 40-025 (160),0.697681748,1.734095018,41.86090489
0.724556982,32.17747541,12.0759497,3500,0.753759925,1.650743451,45.22559551
0.919265623,32.05202137,15.32109372,145,0.811962275,1.510237033,48.71773653
1.128700469,31.98068099,18.81167448,,0.865916279,1.465062946,51.95497674
1.304520388,31.8772575,21.74200647,,0.921994456,1.389856534,55.31966736
1.496750621,31.77906435,24.94584368,,0.977647798,1.280711739,58.65886789
1.701758176,31.57257274,28.36263627,,1.03415081,1.270176977,62.04904859
1.894452022,31.45904223,31.57420036,,1.093758383,1.171486585,65.62550295
2.105879051,31.32971865,35.09798419,,1.146307164,1.190299519,68.77842983
2.315183049,30.96342295,38.58638415,,1.202385341,1.192178185,72.14312044
2.515657471,30.73036185,41.92762452,,1.258038683,1.157095523,75.48232098
2.7266197,30.6228042,45.44366167,,1.314541695,1.195935517,78.87250168
2.934736904,30.36269168,48.91228174,,1.37231921,1.21634466,82.33915262
3.130595932,30.08531122,52.17659886,,1.426698049,1.282823815,85.60188291
3.332594541,29.83793977,55.54324235,,1.482776225,1.28470248,88.96657353
3.534584671,29.57329594,58.90974452,,1.538004733,1.274544875,92.28028398
3.736596706,29.35327242,62.27661177,,1.594932579,1.371590778,95.69595476
3.914035783,29.01182784,65.23392972,,1.653755842,1.254193866,99.22535052
4.098262857,28.68833149,68.30438095,,1.707088933,1.445379651,102.425336
4.287377744,28.42550544,71.45629573,,1.76316711,1.480846586,105.7900266
4.490836104,28.03256526,74.84726839,,1.817970783,1.740479745,109.078247
4.691185167,27.54414794,78.18641944,,1.870700968,2.097140721,112.2420581
4.893107462,27.14132511,81.55179103,,1.922874767,2.578075069,115.372486
5.087359929,26.71046201,84.78933216,,1.968617159,3.057984882,118.1170295
5.279319237,25.97514315,87.98865394,,2.013920938,3.579670531,120.8352563
5.481578195,25.01047116,91.35963659,,2.054245213,4.292153935,123.2547128
5.681861897,24.38891356,94.69769829,,,,
5.883535648,23.4798045,98.05892746,,,,
6.048509285,22.58523014,100.8084881,,,,
6.213428795,21.75090033,103.5571466,,,,
6.406461557,20.76378004,106.7743593,,,,
6.55426136,19.79138255,109.2376893,,,,
6.72794279,18.92593214,112.1323798,,,,
6.927970694,17.57180274,115.4661782,,,,
7.129401441,16.13927848,118.8233574,,,,
7.393230345,14.24075824,123.2205057,,,,
7.250016333,15.11327422,120.8336055,,,,
7.529165818,13.26039733,125.486097,,,,
6.812996217,18.22535548,113.549937,,,,
7.033238139,16.85815104,117.2206357,,,,
7.649706195,12.60357949,127.4951032,,,,
