qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.085822145,19.25458523,1.430369084,KSB,0.583401221,2.032770872,35.00407325
0.295611483,19.28152934,4.926858054,MegaCPK,0.641603571,1.908974618,38.49621427
0.497709725,19.2371083,8.295162076, 40-025 (160),0.697681748,1.734095018,41.86090489
0.699854602,19.28768532,11.66424337,3500,0.753759925,1.650743451,45.22559551
0.909608963,19.24338087,15.16014938,135,0.811962275,1.510237033,48.71773653
1.104051085,19.19884324,18.40085141,,0.865916279,1.465062946,51.95497674
1.306172644,19.20192124,21.76954407,,0.921994456,1.389856534,55.31966736
1.506708571,19.09414483,25.11180951,,0.977647798,1.280711739,58.65886789
1.71032673,19.02671728,28.5054455,,1.03415081,1.270176977,62.04904859
1.925086064,18.86058685,32.08476774,,1.093758383,1.171486585,65.62550295
2.114518973,18.92923901,35.24198288,,1.146307164,1.190299519,68.77842983
2.316593896,18.83731894,38.60989827,,1.202385341,1.192178185,72.14312044
2.51710495,18.6788769,41.95174917,,1.258038683,1.157095523,75.48232098
2.720707705,18.5800712,45.34512842,,1.314541695,1.195935517,78.87250168
2.928850289,18.37165586,48.81417148,,1.37231921,1.21634466,82.33915262
3.124724567,18.12534138,52.07874279,,1.426698049,1.282823815,85.60188291
3.308230853,17.83698277,55.13718088,,1.482776225,1.28470248,88.96657353
3.47960733,17.48495306,57.9934555,,1.538004733,1.274544875,92.28028398
3.657120804,17.17669173,60.9520134,,1.594932579,1.371590778,95.69595476
3.841937069,16.86258072,64.03228449,,1.653755842,1.254193866,99.22535052
4.0511394,16.50954892,67.51898999,,1.707088933,1.445379651,102.425336
4.262950517,16.09620269,71.04917529,,1.76316711,1.480846586,105.7900266
4.467879968,15.58079621,74.46466614,,1.817970783,1.740479745,109.078247
4.624380282,15.12399057,77.0730047,,1.870700968,2.097140721,112.2420581
4.791342111,14.41905437,79.85570186,,1.922874767,2.578075069,115.372486
4.979959727,13.79551929,82.99932879,,1.968617159,3.057984882,118.1170295
5.180253428,13.1943287,86.33755713,,2.013920938,3.579670531,120.8352563
5.380525473,12.30909664,89.67542455,,2.054245213,4.292153935,123.2547128
5.575416536,11.54753449,92.92360894,,,,
5.785259154,10.43537662,96.42098589,,,,
6.001190833,9.458257024,100.0198472,,,,
6.188359684,8.114079995,103.1393281,,,,
6.402697194,7.088693167,106.7116199,,,,
6.537894581,5.847382777,108.9649097,,,,
6.706701496,4.850504427,111.7783583,,,,
