qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.144624465,48.58159614,2.410407754,KSB,0.583401221,2.032770872,35.00407325
0.346771463,48.63649126,5.779524377,MegaCPK,0.641603571,1.908974618,38.49621427
0.545815029,48.60785659,9.096917146, 40-025 (160),0.697681748,1.734095018,41.86090489
0.751014581,48.64264724,12.51690969,3500,0.753759925,1.650743451,45.22559551
0.957710381,48.60621267,15.96183968,165,0.811962275,1.510237033,48.71773653
1.1552577,48.64880323,19.25429501,,0.865916279,1.465062946,51.95497674
1.357366541,48.62597266,22.62277568,,0.921994456,1.389856534,55.31966736
1.554821648,48.48072614,25.91369413,,0.977647798,1.266856578,58.65886789
1.761575742,48.56303915,29.35959571,,1.03415081,1.270176977,62.04904859
1.970626374,48.28488434,32.8437729,,1.093758383,1.162960332,65.62550295
2.1657482,48.42525867,36.09580334,,1.146307164,1.190299519,68.77842983
2.367806165,48.29879385,39.46343608,,1.202385341,1.06144623,72.14312044
2.643363585,48.17488766,44.05605975,,1.258038683,0.981596817,75.48232098
2.831090093,47.96665765,47.18483488,,1.314541695,1.029673585,78.87250168
2.996321232,47.6818655,49.9386872,,1.37231921,1.022372406,82.33915262
3.184177097,47.52919802,53.06961829,,1.426698049,1.088851561,85.60188291
3.377920113,47.30821312,56.29866855,,1.482776225,1.090730227,88.96657353
3.568332991,47.10004988,59.47221652,,1.538004733,1.111053976,92.28028398
3.774053922,46.83668731,62.9008987,,1.594932579,1.205328846,95.69595476
3.988128825,46.5102926,66.46881375,,1.653755842,1.24294883,99.22535052
4.185942743,46.37615671,69.76571238,,1.707088933,1.309850985,102.425336
4.387951951,46.15037573,73.13253252,,1.76316711,1.382265016,105.7900266
4.583881841,46.01734049,76.39803068,,1.817970783,1.40215468,109.078247
4.791870029,45.49442273,79.86450049,,1.875323464,1.529612198,112.5194078
4.995379724,45.20605271,83.25632873,,1.932676145,1.47527321,115.9605687
5.166181118,44.83124426,86.10301864,,1.987479818,1.63077551,119.2487891
5.351125703,44.55458477,89.18542838,,2.043557995,1.636013003,122.6134797
5.558333015,44.12052693,92.63888359,,2.098361668,1.641697627,125.9017001
5.76484943,43.71868471,96.08082383,,2.155714349,1.743054262,129.3428609
5.929939879,43.28939262,98.83233132,,2.212968991,1.844186919,132.7781395
6.105423005,42.95194657,101.7570501,,2.267870703,1.897958804,136.0722422
6.289814015,42.63176167,104.8302336,,2.32394888,2.005640517,139.4369328
6.499113667,42.25661512,108.3185611,,2.378327718,2.080586715,142.6996631
6.705321187,41.67113718,111.7553531,,2.436105234,2.171461247,146.166314
6.902721226,40.96813522,115.0453538,,2.492608245,2.389998481,149.5564947
7.09696426,40.5180566,118.2827377,,2.576405733,3.199973401,154.584344
7.27334579,39.86541919,121.2224298,,2.548261588,2.844464839,152.8956953
7.508035267,38.8372203,125.1339211,,2.604339765,3.797899167,156.2603859
7.709704504,37.91891862,128.4950751,,2.661317591,5.214109177,159.6790555
7.91144831,37.15251228,131.8574718,,2.634927861,4.447954897,158.0956717
8.057817773,35.87544479,134.2969629,,2.71418487,6.834366199,162.8510922
8.259423507,34.82778535,137.6570584,,2.737525435,7.722873727,164.2515261
8.384046633,33.82717725,139.7341106,,2.689303013,6.048079028,161.3581808
8.497362422,32.93290103,141.622707,,2.780526906,9.119178863,166.8316143
8.613749576,32.07229983,143.5624929,,2.758706807,8.335273436,165.5224084
8.729767819,31.19384482,145.4961303,,2.813358424,9.978257372,168.8015054
8.868577881,30.14073863,147.8096313,,2.838848505,11.72634907,170.3309103
8.991661894,29.23905799,149.8610316,,2.878681593,13.65269919,172.7208956
9.102772526,28.11851537,151.7128754,,2.819711592,10.80167242,169.1826955
9.236660385,27.00869738,153.9443398,,2.858507936,12.70102399,171.5104762
9.505704673,24.74575568,158.4284112,,2.918514682,15.6947449,175.1108809
9.349738446,26.05642001,155.8289741,,2.899266393,14.72293374,173.9559836
9.438031728,25.42269105,157.3005288,,2.955530987,17.59855736,177.3318592
2.512522241,48.15986603,41.87537068,,2.93689961,16.73560721,176.2139766
3.896173801,46.65809423,64.93623002,,,,
4.705671267,45.60443175,78.42785445,,,,
5.676799091,43.79180933,94.61331818,,,,
7.397691422,39.2494879,123.294857,,,,
7.618157623,38.33913967,126.9692937,,,,
7.809243283,37.58062828,130.1540547,,,,
