qls,hm
196.74503295519355, 6.2423317383864685
206.44110843526204, 6.336188288231192
215.92171557132895, 6.438205411104519
225.1150315820605, 6.478373048566667
234.88292984346276, 6.666940496286784
244.36353697952973, 6.801892071740923
253.4850302089274, 6.827626539493416
263.32475125166354, 7.014159930632772
273.40203995573466, 7.146146996738608
281.9268516171282, 7.244831685573651
291.7665726598643, 7.386080204414384
301.5344709212666, 7.477902697678346
310.7277869319982, 7.64774974217746
320.2083940680651, 7.766234091341197
329.90446954813353, 7.827156188605109
339.1696083401989, 8.044370855394689
348.6502154762659, 8.154621591413218
358.27446817500044, 8.168862200815433
367.6114297483997, 8.465692808047521
377.09203688446667, 8.633578836082485
386.64446680186745, 8.631327872488754
396.0532511566005, 9.11343912219349
405.5338582926674, 9.311789518865695
415.01446542873435, 9.355682869636851
424.4950725648012, 9.662382078596991
433.97567970086817, 10.00317398268124
443.3844640556012, 10.39855784058981
452.936893973002, 10.890598119479861
462.41750110906895, 11.445463965339428
471.8981082451359, 12.18970291353871
482.2522460977546, 13.299806475223335
493.444942645288, 14.411848861259784
502.06367640534876, 15.435189588386557
511.5442835414157, 16.66301608198084
521.0248906774827, 18.28629125263481
530.1463839068805, 19.586079335403593
539.0149714997223, 21.22467582520682
547.2982944712302, 22.82641951083962
556.0302093337299, 24.68707934596615
564.8816960041828, 26.820758405158752
572.3063565498447, 28.833767626275428
579.2656281230653, 30.700302377133607
585.569630169494, 32.6292993148418
