qls,hm
1.6529589215193028, 4.134203041578423
1.8109631858867197, 3.538713586580174
1.748587943839935, 3.824620313632251
1.885524771593693, 3.2997986138621265
2.0578000706168558, 2.8243359695406403
2.1821485150811917, 2.5799625415186505
2.315547442044517, 2.3608806057396308
2.4869348967193137, 2.265126170397325
2.6993001135567836, 2.1277685677026454
2.8808198531964706, 2.0641389963384578
3.077565926381591, 2.038115658744963
3.2771819169519683, 2.05381727335922
3.4708349757337054, 2.070659936264102
3.6674344423069147, 2.100224939020352
3.8625755449199684, 2.11780196294323
4.060620627052297, 2.1641887132589135
4.272415375453279, 2.24313372606605
4.453630409082235, 2.2950385171033227
4.650211068480028, 2.3317345738715884
4.846783444701036, 2.3715713351707253
5.239896326140464, 2.4633292795841593
5.451791240549583, 2.504294680972217
5.632993272078595, 2.561129434905175
5.829541745047662, 2.6100295125656823
6.02909107210429, 2.651007709476654
6.222562997354643, 2.7365301696977076
6.4190031089149056, 2.826517281529764
6.6155656582434474, 2.8700800728885767
6.81206340320006, 2.9382145219382174
7.00847801795825, 3.037869171222405
7.200635276999012, 3.056918255521251
7.401665796253763, 3.1012287243702072
7.598131572267247, 3.1814847310215004
7.804570498750627, 3.2936736354851845
7.990971641208395, 3.376684081031649
8.202713204194811, 3.475795230196817
8.383847231453519, 3.558414936619597
8.580256268786256, 3.6601843597214394
8.779720606502645, 3.733387681472843
8.973018170809665, 3.8850219993743442
9.169439558155906, 3.9821087090228104
9.365913997441876, 4.059079891524788
9.562289105436438, 4.173714188684021
9.752911143869467, 4.3511545181209295
9.951888275238302, 4.467852501555973
10.160553859932826, 4.66793595194153
10.323216056733624, 4.786705939480438
10.498163935523907, 5.00622346679262
10.686509498421719, 5.23034459352985
10.864192072475259, 5.432564676660354
11.115221361252576, 5.8241554270251825
10.996893921255053, 5.631152896675749
11.256003554642284, 6.017769845192904
11.41508771591834, 6.271888106454112
11.66981812966361, 6.712866732239008
11.549533512396671, 6.470994196654537
11.809687629797942, 6.993251831328368
11.934887924608528, 7.208124966025215
1.969939894872588, 3.0644565274771693
5.036251611978793, 2.4212637913741233
