qls,hm
1.662189621136953, 4.13422943655282
1.8070187105694238, 3.627341850270173
1.744288675191345, 3.8702008526932214
1.95145478834028, 3.1022389081570516
1.8766613861930777, 3.381087146889584
2.065223027591969, 2.848033410594085
2.2001290723753995, 2.541746332170624
2.3973733955676684, 2.326803200200094
2.5944243680108947, 2.185172227241546
2.7836638905152933, 2.099920504547698
2.9881358931156266, 2.049944448560188
3.1848500952981578, 2.0360055327818527
3.375485567715974, 2.06711439788923
3.5780681510461294, 2.087884885205253
3.780630881397589, 2.1161829602769693
3.9711765871374736, 2.181328357433687
4.167679182455089, 2.247623711268906
4.372306358641223, 2.2840841132419856
4.560852744969891, 2.316373414602701
4.757425121190899, 2.356210175901837
4.954048955801504, 2.3765356311452424
5.150553938131621, 2.44192590940769
5.347102411100686, 2.490825987068198
5.536059894203003, 2.5125142043303104
5.740195373163495, 2.590136695116108
5.93674384613256, 2.639036772776616
6.127337753451168, 2.6859057380012663
6.329687811258264, 2.794842152810408
6.533653861692491, 2.8559990102254282
6.722737747467576, 2.9104668303087866
6.909848862255618, 3.03769855160754
7.087706290946867, 3.1736195846078035
7.253758848076604, 3.3708485356609
7.436224321136555, 3.556611569056412
7.621778249915813, 3.8196194559401846
7.79236126214678, 4.109590063463682
7.944002849516519, 4.358233283811335
8.203033173752452, 4.879823579645657
8.077150373576936, 4.616547777850515
8.355715150547264, 5.139189429563566
8.488185649433882, 5.425497817406905
8.626157996324226, 5.711661687849928
