qmh,hm,qlmin,name,nqls,nhm,nqlmin
1.320826213,32.95844481,22.01377022,KSB,8.065458591,0.622546907,483.9275155
3.237158945,32.98295561,53.95264908,CPKD,8.596564228,0.621813479,515.7938537
5.153367634,32.98908331,85.88946056, 100-400 (122) ,9.12778099,0.62628739,547.6668594
7.069493628,32.98295561,117.8248938,1160,9.658932929,0.627723687,579.5359757
8.985702317,32.98908331,149.7617053,380,10.19003857,0.626990259,611.4023139
10.90193168,32.99827486,181.6988613,,10.72128311,0.632766005,643.2769865
12.81799565,32.98295561,213.6332609,,11.25249061,0.636805971,675.1494366
14.73420434,32.98908331,245.5700723,,11.78361477,0.636940433,707.0168861
16.65033033,32.98295561,277.5055056,,12.31487783,0.643584069,738.8926699
18.56649768,32.98295561,309.4416279,,12.84607607,0.64719009,770.7645644
20.48274771,32.99521101,341.3791285,,13.37736692,0.655135561,802.6420151
22.39883236,32.98295561,373.3138727,,13.90852812,0.657005802,834.5116871
24.31504105,32.98908331,405.2506841,,14.43984675,0.666253108,866.3908047
26.23124974,32.99521101,437.1874956,,14.97117463,0.675934358,898.270478
28.14733438,32.98295561,469.1222397,,15.50241918,0.681710104,930.1451506
30.06354307,32.98908331,501.0590512,,16.03366372,0.68748585,962.0198232
31.97933829,32.93393401,532.9889714,,16.56501939,0.698468936,993.9011633
33.89538159,32.91555091,564.9230264,,17.09630097,0.705980462,1025.778058
35.81163162,32.92780631,596.860527,,17.62758256,0.713491987,1057.654954
37.72775762,32.92167861,628.7959603,,18.15901231,0.727946632,1089.540739
39.64340811,32.84508236,660.7234686,,18.69040502,0.740665497,1121.424301
41.55916198,32.78380536,692.6526997,,19.22182551,0.754686197,1153.309531
43.47506056,32.74397531,724.5843427,,19.75319044,0.766103227,1185.191427
45.39095914,32.70414526,756.5159857,,20.28449055,0.774482643,1217.069433
47.30658897,32.62448516,788.4431495,,20.81575361,0.781126279,1248.945217
49.22238418,32.56933587,820.3730697,,21.34730375,0.801222208,1280.838225
51.13811738,32.50499502,852.3019563,,21.87873351,0.815676853,1312.72401
53.05319762,32.34388757,884.2199604,,22.41030216,0.836640671,1344.61813
54.90162278,32.23372645,915.0270463,,22.94182452,0.855434766,1376.509471
56.95017956,32.24361031,949.1696593,,23.47321723,0.868153631,1408.393034
58.80088476,32.22312082,980.0147459,,24.00464698,0.882608275,1440.278819
60.66701571,32.18372846,1011.116929,,24.53618786,0.902270259,1472.171272
62.63168958,31.99639592,1043.861493,,25.06768244,0.919762519,1504.060946
64.54713334,31.88916117,1075.785556,,25.59926036,0.941160283,1535.955622
66.46206026,31.70533017,1107.701004,,26.13104664,0.972321808,1567.862798
68.37773143,31.63179777,1139.628857,,26.66259215,0.992200764,1599.755529
70.29315452,31.52149917,1171.552575,,27.19403116,1.007089354,1631.64187
72.20835019,31.37749822,1203.472503,,27.72553314,1.024928769,1663.531989
74.12350452,31.22736957,1235.391742,,28.25730584,1.055453842,1695.438351
76.0386175,31.07111322,1267.310292,,28.78911682,1.087772553,1727.347009
77.95358576,30.89340992,1299.226429,,29.30068675,1.114336401,1758.041205
79.86822325,30.66668502,1331.137054,,29.85268938,1.150095603,1791.161363
81.78284006,30.43689627,1363.047334,,30.38445714,1.180389238,1823.067428
83.69654722,30.07229812,1394.942454,,30.91617859,1.208513148,1854.970716
85.31342657,29.97381723,1421.890443,,31.42878091,1.245745013,1885.726855
88.08758774,29.68761474,1468.126462,,31.94020438,1.30315491,1916.412263
89.8932231,29.37006371,1498.220385,,32.376095,1.330625672,1942.5657
92.10400174,29.14425796,1535.066696,,32.75461513,1.379734986,1965.276908
93.96612996,28.88046048,1566.102166,,33.19122129,1.475909561,1991.473277
95.88031262,28.58633088,1598.00521,,33.48303968,1.575059249,2008.982381
97.79448495,28.29066936,1629.908082,,,,
99.70850567,27.9725396,1661.808428,,,,
101.6225712,27.66104818,1693.70952,,,,
103.5362577,27.29338619,1725.604294,,,,
105.4499442,26.92572419,1757.499069,,,,
107.363548,26.54580679,1789.392466,,,,
109.2768175,26.11635715,1821.280292,,,,
111.1903007,25.71856729,1853.171679,,,,
113.1035255,25.28247931,1885.058758,,,,
115.0169295,24.87294469,1916.948824,,,,
116.9300991,24.42868645,1948.834985,,,,
118.8430723,23.95532162,1980.717872,,,,
120.7559215,23.4635737,2012.598692,,,,
122.6688183,22.97887263,2044.480305,,,,
124.581048,22.39531134,2076.3508,,,,
126.4942934,21.96228721,2108.238224,,,,
128.4069876,21.44756041,2140.11646,,,,
130.319475,20.90219511,2171.99125,,,,
131.7974105,20.49623499,2196.623508,,,,
