qmh,hm,qlmin,name,nqls,nhm,nqlmin
1.000341716,37.0946423,16.67236193,KSB,8.065458591,0.622546907,483.9275155
2.916509057,37.0946423,48.60848429,CPKD,8.596564228,0.621813479,515.7938537
4.832697073,37.09770615,80.54495121, 100-400 (122) ,9.12778099,0.62628739,547.6668594
6.74917452,37.1436639,112.486242,1160,9.658932929,0.627723687,579.5359757
8.665465904,37.162047,144.4244317,404,10.19003857,0.626990259,611.4023139
10.58165392,37.16511085,176.3608987,,10.72128311,0.632766005,643.2769865
12.49785572,37.17021726,208.2975953,,11.25249061,0.636805971,675.1494366
14.41405062,37.1743024,240.2341771,,11.78361477,0.636940433,707.0168861
16.33013527,37.162047,272.1689212,,12.31487783,0.643584069,738.8926699
18.24630261,37.162047,304.1050435,,12.84607607,0.64719009,770.7645644
20.1625113,37.1681747,336.041855,,13.37736692,0.655135561,802.6420151
22.07863729,37.162047,367.9772882,,13.90852812,0.657005802,834.5116871
23.99480464,37.162047,399.9134106,,14.43984675,0.666253108,866.3908047
25.9109513,37.15898315,431.8491884,,14.97117463,0.675934358,898.270478
27.82713932,37.162047,463.7856553,,15.50241918,0.681710104,930.1451506
29.74338935,37.1743024,495.7231559,,16.03366372,0.68748585,962.0198232
31.65945333,37.15898315,527.6575555,,16.56501939,0.698468936,993.9011633
33.57564134,37.162047,559.5940224,,17.09630097,0.705980462,1025.778058
35.49178801,37.15898315,591.5298002,,17.62758256,0.713491987,1057.654954
37.40797603,37.162047,623.4662671,,18.15901231,0.727946632,1089.540739
39.32389528,37.1252808,655.3982547,,18.69040502,0.740665497,1121.424301
41.23977319,37.0823869,687.3295532,,19.22182551,0.754686197,1153.309531
43.15571312,37.04868455,719.2618854,,19.75319044,0.766103227,1185.191427
45.07171507,37.02417375,751.1952512,,20.28449055,0.774482643,1217.069433
46.98779972,37.01191835,783.1299953,,20.81575361,0.781126279,1248.945217
48.90361561,36.9598329,815.0602601,,21.34730375,0.801222208,1280.838225
50.81953486,36.9230667,846.9922477,,21.87873351,0.815676853,1312.72401
52.73537142,36.8740451,878.9228571,,22.41030216,0.836640671,1344.61813
54.65133892,36.84442788,910.8556487,,22.94182452,0.855434766,1376.509471
56.56729263,36.8127681,942.7882105,,23.47321723,0.868153631,1408.393034
58.53311833,36.79613577,975.5519721,,24.00464698,0.882608275,1440.278819
60.39891407,36.70706527,1006.648568,,24.53618786,0.902270259,1472.171272
62.31389267,36.5308939,1038.564878,,25.06768244,0.919762519,1504.060946
64.22946047,36.44204225,1070.491008,,25.59926036,0.941160283,1535.955622
66.1450076,36.35012675,1102.416793,,26.13104664,0.972321808,1567.862798
68.06054784,36.25718997,1134.342464,,26.66259215,0.992200764,1599.755529
69.97585378,36.12952955,1166.26423,,27.19403116,1.007089354,1631.64187
71.89142158,36.0406779,1198.19036,,27.72550536,1.023626934,1663.530322
73.80677575,35.92016647,1230.112929,,28.25728269,1.054368979,1695.436961
75.72233322,35.82978289,1262.038887,,28.78916312,1.089942278,1727.349787
77.6374014,35.6668882,1293.95669,,29.32087995,1.117849216,1759.252797
79.55267977,35.53514265,1325.877996,,29.85261529,1.146624043,1791.156918
81.46777208,35.37582245,1357.796201,,30.38442472,1.178870431,1823.065483
83.38280237,35.2073107,1389.713373,,30.91614001,1.206705044,1854.9684
85.29785333,35.04186281,1421.630889,,31.44798802,1.240759536,1886.879281
87.21271822,34.84884026,1453.545304,,31.97990858,1.278213262,1918.794515
89.12752109,34.64662616,1485.458685,,32.51186927,1.317547417,1950.712156
91.04224127,34.43215666,1517.370688,,33.04360153,1.346177596,1982.616092
92.95689254,34.20747433,1549.281542,,33.57545726,1.380593708,2014.527436
94.87149557,33.97564301,1581.191593,,34.10726206,1.412623123,2046.435724
96.78639492,33.78772688,1613.106582,,34.6389758,1.440385413,2078.338548
98.70091525,33.54364016,1645.015254,,35.17120041,1.492086998,2110.272025
100.615315,33.28168099,1676.921916,,35.7030654,1.526937055,2142.183924
102.5296114,33.00440256,1708.826856,,36.23529618,1.578927937,2174.117771
104.4438905,32.72457093,1740.731508,,36.77220164,1.623716555,2206.332099
106.357956,32.41307952,1772.6326,,37.29961421,1.676183554,2237.976853
108.2720353,32.10363067,1804.533922,,37.83219689,1.744664344,2269.931813
110.1863386,31.82737353,1836.438976,,38.29284335,1.836078869,2297.570601
112.0996564,31.40507287,1868.327606,,38.7616565,2.017751243,2325.69939
114.0132808,31.02821932,1900.221347,,38.55304113,1.928333485,2313.182468
115.9268226,30.63911037,1932.11371,,39.01767368,2.124044476,2341.060421
117.8401163,30.21323522,1964.001938,,39.29334867,2.234686814,2357.60092
119.7936274,29.79004684,1996.560457,,39.48221229,2.3429136,2368.932737
121.666907,29.39161279,2027.781783,,39.72721457,2.442125088,2383.632874
123.5796776,28.88822223,2059.661294,,39.89129965,2.516428232,2393.477979
125.4929293,28.45611726,2091.548821,,,,
127.4056613,27.94700752,2123.427689,,,,
129.3186277,27.47262141,2155.310461,,,,
131.2311874,26.93797959,2187.186457,,,,
133.1436025,26.38189081,2219.060042,,,,
135.0565722,25.90800076,2250.94287,,,,
136.968722,25.31260717,2282.812034,,,,
138.8809717,24.7320076,2314.682862,,,,
140.7205833,24.1431101,2345.343055,,,,
142.7057874,23.61768535,2378.429789,,,,
144.1549767,23.25421062,2402.582945,,,,
