qmh,hm,qlmin,name,nqls,nhm,nqlmin
1.344642375,36.488,22.41070625,KSB,8.065458591,0.622546907,483.9275155
3.260809717,36.488,54.34682861,CPKD,8.596564228,0.621813479,515.7938537
5.177018406,36.4941277,86.28364009, 100-400 (122) ,9.12778099,0.62628739,547.6668594
7.093144399,36.488,118.2190733,1160,9.658932929,0.627723687,579.5359757
9.009353088,36.4941277,150.1558848,400,10.19003857,0.626990259,611.4023139
10.92547908,36.488,182.091318,,10.72128311,0.632766005,643.2769865
12.84160508,36.4818723,214.0267513,,11.25249061,0.636805971,675.1494366
14.75779309,36.48493615,245.9632182,,11.78361477,0.636940433,707.0168861
16.67398111,36.488,277.8996851,,12.31487783,0.643584069,738.8926699
18.59014845,36.488,309.8358075,,12.84607607,0.64719009,770.7645644
20.50619175,36.4696169,341.7698624,,13.37736692,0.655135561,802.6420151
22.42248313,36.488,373.7080522,,13.90852812,0.657005802,834.5116871
24.33858845,36.47880845,405.6431409,,14.43984675,0.666253108,866.3908047
26.25481781,36.488,437.5802969,,14.97117463,0.675934358,898.270478
28.17073707,36.4512338,469.5122845,,15.50241918,0.681710104,930.1451506
30.0867597,36.42978685,501.4459949,,16.03366372,0.68748585,962.0198232
32.00286502,36.4205953,533.3810836,,16.56501939,0.698468936,993.9011633
33.91903236,36.4205953,565.3172059,,17.09630097,0.705980462,1025.778058
35.83517902,36.41753145,597.2529837,,17.62758256,0.713491987,1057.654954
37.75136704,36.4205953,629.1894507,,18.15901231,0.727946632,1089.540739
39.66726562,36.38076525,661.1210937,,18.69040502,0.740665497,1121.424301
41.5832469,36.3531906,693.054115,,19.22182551,0.754686197,1153.309531
43.49941424,36.3531906,724.9902374,,19.75319044,0.766103227,1185.191427
45.41554024,36.3470629,756.9256706,,20.28449055,0.774482643,1217.069433
47.33133545,36.2919136,788.8555908,,20.81575361,0.781126279,1248.945217
49.24739942,36.27659435,820.7899904,,21.34730375,0.801222208,1280.838225
51.16300857,36.1938704,852.7168095,,21.87873351,0.815676853,1312.72401
53.07865907,36.11727415,884.6443178,,22.41030216,0.836640671,1344.61813
54.99445428,36.06212485,916.5742381,,22.94182452,0.855434766,1376.509471
56.9102495,36.00697555,948.5041583,,23.47321723,0.868153631,1408.393034
58.82596202,35.93957085,980.4327003,,24.00464698,0.882608275,1440.278819
60.74173311,35.88084706,1012.362219,,24.53618786,0.902270259,1472.171272
62.65698047,35.74450574,1044.283008,,25.06768244,0.919762519,1504.060946
64.57250003,35.6485051,1076.208334,,25.59926036,0.941160283,1535.955622
66.48800582,35.5504619,1108.13343,,26.13104664,0.972321808,1567.862798
68.40340823,35.43709945,1140.056804,,26.66259215,0.992200764,1599.755529
70.3189967,35.35131165,1171.983278,,27.19403116,1.007089354,1631.64187
72.23392362,35.16748066,1203.898727,,27.72550536,1.023626934,1663.530322
74.14922267,35.03879896,1235.820378,,28.25728269,1.054368979,1695.436961
76.06439767,34.89173416,1267.739961,,28.78916312,1.089942278,1727.349787
77.9794693,34.72935011,1299.657822,,29.32087995,1.117849216,1759.252797
79.89452026,34.56390221,1331.575338,,29.85261529,1.146624043,1791.156918
81.80961256,34.40458201,1363.493543,,30.38442472,1.178870431,1823.065483
83.72449813,34.21462331,1395.408302,,30.91614001,1.206705044,1854.9684
85.63967313,34.06755851,1427.327886,,31.44798802,1.240759536,1886.879281
87.55457249,33.87964238,1459.242875,,31.97990858,1.278213262,1918.794515
89.46930989,33.66772609,1491.155165,,32.51186927,1.317547417,1950.712156
91.38391637,33.43640541,1523.065273,,33.04360153,1.346177596,1982.616092
93.29869857,33.23112746,1554.978309,,33.57545726,1.380593708,2014.527436
95.21333605,33.00440256,1586.888934,,34.10726206,1.412623123,2046.435724
97.12802522,32.78533729,1618.80042,,34.6389758,1.440385413,2078.338548
99.04242495,32.52337812,1650.707083,,35.17120041,1.492086998,2110.272025
100.9568385,32.26346151,1682.613975,,35.7030654,1.526937055,2142.183924
102.8712038,31.99639592,1714.520063,,36.23529618,1.578927937,2174.117771
104.7854484,31.71145787,1746.424141,,36.77220164,1.623716555,2206.332099
106.6996931,31.42651982,1778.328219,,37.29961421,1.676183554,2237.976853
108.6137104,31.10787942,1810.228506,,37.83219689,1.744664344,2269.931813
110.527645,30.77698362,1842.127416,,38.29284335,1.836078869,2297.570601
112.4413831,30.41698125,1874.023052,,38.7616565,2.017751243,2325.69939
114.3549421,30.03042551,1905.915702,,38.55304113,1.928333485,2313.182468
116.2686872,29.67144442,1937.811453,,39.01767368,2.124044476,2341.060421
118.1819154,29.23586708,1969.698591,,39.29334867,2.234686814,2357.60092
120.0951471,28.80080038,2001.585785,,39.48221229,2.3429136,2368.932737
122.0080583,28.31824401,2033.467639,,39.72721457,2.442125088,2383.632874
123.921015,27.8424281,2065.350251,,39.89129965,2.516428232,2393.477979
125.8339945,27.36998244,2097.233241,,,,
127.7466886,26.85525564,2129.111477,,,,
129.6592415,26.31959253,2160.987359,,,,
131.5719219,25.80282317,2192.865365,,,,
133.4842749,25.23754284,2224.737915,,,,
135.3967003,24.682986,2256.611672,,,,
137.3083435,24.01251349,2288.472392,,,,
138.9958805,23.52416124,2316.598009,,,,
140.6111728,22.98780157,2343.519546,,,,
