qmh,hm,qlmin,name,nqls,nhm,nqlmin
0.904849657,22.9427192,15.08082762,KSB,8.065458591,0.622546907,483.9275155
2.821595864,23.028507,47.02659773,CPKD,8.596564228,0.621813479,515.7938537
4.737990616,23.06220935,78.96651027, 100-400 (122) ,9.12778099,0.62628739,547.6668594
6.654344022,23.089784,110.9057337,1160,9.658932929,0.627723687,579.5359757
8.570821469,23.13574175,142.8470245,320,10.19003857,0.626990259,611.4023139
10.48690612,23.12348635,174.7817686,,10.72128311,0.632766005,643.2769865
12.40342491,23.1755718,206.7237485,,11.25249061,0.636805971,675.1494366
14.31950956,23.1633164,238.6584926,,11.78361477,0.636940433,707.0168861
16.23575959,23.1755718,270.5959932,,12.31487783,0.643584069,738.8926699
18.15192694,23.1755718,302.5321156,,12.84607607,0.64719009,770.7645644
20.06805293,23.1694441,334.4675488,,13.37736692,0.655135561,802.6420151
21.98448903,23.20927415,366.4081505,,13.90852812,0.657005802,834.5116871
23.90059435,23.2000826,398.3432392,,14.43984675,0.666253108,866.3908047
25.81676169,23.2000826,430.2793615,,14.97117463,0.675934358,898.270478
27.73290836,23.19701875,462.2151393,,15.50241918,0.681710104,930.1451506
29.64876559,23.151061,494.1460932,,16.03366372,0.68748585,962.0198232
31.56487091,23.14186945,526.0811819,,16.56501939,0.698468936,993.9011633
33.48095556,23.12961405,558.015926,,17.09630097,0.705980462,1025.778058
35.39679212,23.08059245,589.9465354,,17.62758256,0.713491987,1057.654954
37.31281475,23.0591455,621.8802458,,18.15901231,0.727946632,1089.540739
39.22827918,22.9549746,653.804653,,18.69040502,0.740665497,1121.424301
41.14413642,22.90901685,685.7356069,,19.22182551,0.754686197,1153.309531
43.05980759,22.83548445,717.6634598,,19.75319044,0.766103227,1185.191427
44.9752927,22.7343774,749.5882116,,20.28449055,0.774482643,1217.069433
46.89112926,22.6853558,781.5188209,,20.81575361,0.781126279,1248.945217
48.80655234,22.5750572,813.442539,,21.34730375,0.801222208,1280.838225
50.72181831,22.44147334,845.3636385,,21.87873351,0.815676853,1312.72401
52.63719178,22.3238215,877.2865296,,22.41030216,0.836640671,1344.61813
54.55224618,22.15888425,909.204103,,22.94182452,0.855434766,1376.509471
56.46743841,22.01437266,941.1239735,,23.47321723,0.868153631,1408.393034
58.38283393,21.89998892,973.0472322,,24.00464698,0.882608275,1440.278819
60.2978401,21.72790268,1004.964002,,24.53618786,0.902270259,1472.171272
62.21252927,21.50883741,1036.875488,,25.06772565,0.921787595,1504.063539
64.12724945,21.29436791,1068.787491,,25.59931592,0.943763952,1535.958955
66.04201097,21.08602611,1100.700183,,26.1310559,0.972755753,1567.863354
68.0261288,20.82988825,1133.768813,,26.66296411,1.009630886,1599.777846
69.87118257,20.61725706,1164.51971,,27.19586473,1.093010452,1631.751884
71.78542519,20.33201263,1196.423753,,27.72901137,1.187918488,1663.740682
73.69963472,20.04186603,1228.327245,,28.21393141,1.285504759,1692.835885
75.61428875,19.81759221,1260.238146,,28.62625296,1.374990471,1717.575177
77.52836804,19.50814337,1292.139467,,,,
79.44230262,19.17724757,1324.038377,,,,
81.35625787,18.84941562,1355.937631,,,,
83.26991059,18.47674933,1387.831843,,,,
85.1540961,18.03970815,1419.234935,,,,
87.09708304,17.71170599,1451.618051,,,,
89.01021823,17.26234132,1483.503637,,,,
90.9234499,16.82727463,1515.390832,,,,
92.83606824,16.30131371,1547.267804,,,,
94.74924134,15.8575661,1579.154022,,,,
96.66184246,15.32905198,1611.030708,,,,
98.57439189,14.79287823,1642.906532,,,,
100.4867759,14.23219369,1674.779599,,,,
102.3992496,13.68478582,1706.654159,,,,
103.5287117,13.26708094,1725.478529,,,,
