qmh,hm,qlmin,name,nqls,nhm,nqlmin
0.102697943,36.02301703,1.71163239,KSB,0.35169843,0.347737635,21.1019058
0.282930257,36.02301703,4.715504289,CPKN,0.401772489,0.350477127,24.10634936
0.465893364,35.9745124,7.764889399, 25-160 (13) ,0.451846549,0.346395617,27.11079293
0.643394885,35.94839017,10.72324809,3500,0.501920608,0.345724607,30.1152365
0.823627199,35.94839017,13.72711999,150,0.551994668,0.348464099,33.11968006
1.002494117,35.89988554,16.70823528,,0.602068727,0.344382589,36.12412363
1.184091827,35.85951481,19.73486378,,0.652142787,0.34371158,39.1285672
1.37062597,35.78936838,22.84376617,,0.702216846,0.346451072,42.13301076
1.53909487,35.81281142,25.65158116,,0.752290906,0.342369562,45.13745433
1.724788769,35.76927436,28.74647948,,0.802364965,0.341698552,48.1418979
1.905021083,35.70990564,31.75035138,,0.852439024,0.344438044,51.14634146
2.078426415,35.71485303,34.64044025,,0.902513084,0.340356534,54.15078503
2.265485711,35.66478541,37.75809518,,0.952587143,0.343096026,57.1552286
2.449814213,35.57648357,40.83023689,,1.002661203,0.339014516,60.15967216
2.625950338,35.50603269,43.76583897,,1.052735262,0.338343506,63.16411573
2.800721067,35.58736783,46.67868445,,1.102809322,0.341082998,66.1685593
2.987780363,35.46328721,49.79633938,,1.152883381,0.34211724,69.17300286
3.16664728,35.38967,52.77745467,,1.202957441,0.356793486,72.17744643
3.346879594,35.33267603,55.78132657,,1.2530315,0.39363799,75.18189
3.524381115,35.16941205,58.73968526,,1.303105559,0.410019486,78.18633356
3.707344222,35.17594261,61.78907037,,1.353179619,0.465621746,81.19077713
3.887576536,35.14744563,64.79294227,,1.403253678,0.512697753,84.1952207
4.062347265,34.99308696,67.70578774,,1.453327738,0.571710514,87.19966426
4.248041164,35.01208495,70.80068606,,1.503401797,0.622197023,90.20410783
4.433735063,34.81893872,73.89558438,,1.553475857,0.691441287,93.2085514
4.608505792,34.70201061,76.80842986,,1.603549916,0.774895974,96.21299496
4.788738106,34.35631504,79.81230176,,1.653623976,0.870287414,99.21743853
4.956098375,34.05737542,82.60163959,,1.703698035,0.938963262,102.2218821
5.139840016,33.69440626,85.66400026,,1.753772094,1.04913354,105.2263257
5.317928399,33.32720226,88.63213999,,1.803846154,1.184314161,108.2307692
5.504547125,32.88140023,91.74245209,,1.853920213,1.314947446,111.2352128
5.689899675,32.54709575,94.83166125,,1.903994273,1.459222736,114.2396564
5.870131989,32.13661966,97.83553315,,1.947240051,1.580781801,116.8344031
6.046268114,31.76732605,100.7711352,,,,
6.244640693,31.26696084,104.0773449,,,,
6.410828931,30.5862075,106.8471489,,,,
6.591061245,29.98474185,109.8510207,,,,
6.771293559,29.34765497,112.8548926,,,,
6.938204544,28.76209674,115.6367424,,,,
7.097896358,28.13871229,118.2982726,,,,
7.255816734,27.31552426,120.9302789,,,,
7.416740981,26.68560198,123.6123497,,,,
7.571620166,26.08356282,126.1936694,,,,
7.843322186,24.88342611,130.7220364,,,,
8.000150245,24.07616908,133.3358374,,,,
8.154874231,23.15674475,135.9145705,,,,
8.291854876,22.3426539,138.1975813,,,,
8.448000237,21.57496496,140.8000039,,,,
8.593855515,20.61273926,143.2309252,,,,
8.716790794,19.81735212,145.2798466,,,,
8.822311346,19.05217081,147.0385224,,,,
8.948281448,18.39220564,149.1380241,,,,
9.088712459,17.56670803,151.478541,,,,
9.214967932,16.72716996,153.5827989,,,,
7.707801418,25.52238806,128.463357,,,,
