qmh,hm,qlmin,name,nqls,nhm,nqlmin
0.069928432,21.35253016,1.165473863,KSB,0.35169843,0.347737635,21.1019058
0.250160746,21.36167372,4.169345762,CPKN,0.401772489,0.350477127,24.10634936
0.43039306,21.28330701,7.173217661, 25-160 (13) ,0.451846549,0.346395617,27.11079293
0.610625374,21.22292864,10.17708956,3500,0.501920608,0.345724607,30.1152365
0.790857688,21.15881042,13.18096146,130,0.551994668,0.348464099,33.11968006
0.928489636,21.21170911,15.47482727,,0.602068727,0.344382589,36.12412363
1.090474806,21.05123585,18.1745801,,0.652142787,0.34371158,39.1285672
1.658450056,21.11838303,27.64083426,,0.702216846,0.346451072,42.13301076
1.830898722,20.98408867,30.5149787,,0.752290906,0.342369562,45.13745433
2.003329618,20.95559168,33.38882696,,0.802364965,0.341698552,48.1418979
2.183561932,20.79208946,36.39269886,,0.852439024,0.344438044,51.14634146
2.363794245,20.75646823,39.39657076,,0.902513084,0.340356534,54.15078503
2.544026559,20.59261056,42.40044266,,0.952587143,0.343096026,57.1552286
2.724258873,20.47149838,45.40431456,,1.002661203,0.339014516,60.15967216
2.904491187,20.39313167,48.40818645,,1.052735262,0.338343506,63.16411573
3.084723501,20.26489524,51.41205835,,1.102809322,0.341082998,66.1685593
3.264955815,20.12953456,54.41593025,,1.152883381,0.34211724,69.17300286
3.445188129,19.95855265,57.41980215,,1.202957441,0.356793486,72.17744643
3.625420443,19.73057677,60.42367405,,1.2530315,0.39363799,75.18189
3.805652757,19.52397363,63.42754595,,1.303105559,0.410019486,78.18633356
3.985885071,19.14163908,66.43141785,,1.353179619,0.465621746,81.19077713
4.166117385,18.91128845,69.43528975,,1.403253678,0.512697753,84.1952207
4.346349699,18.68568732,72.43916165,,1.453327738,0.571710514,87.19966426
4.524943537,18.28008024,75.41572562,,1.503401797,0.622197023,90.20410783
4.706814327,17.62654938,78.44690544,,1.553475857,0.691441287,93.2085514
4.88704664,17.05898443,81.45077734,,1.603549916,0.774895974,96.21299496
5.067278954,16.48192049,84.45464924,,1.653623976,0.870287414,99.21743853
5.247511268,15.95472627,87.45852114,,1.703698035,0.938963262,102.2218821
5.404339327,15.40580387,90.07232212,,1.753772094,1.04913354,105.2263257
5.561167386,14.71813638,92.68612309,,1.803846154,1.184314161,108.2307692
5.710194026,14.04234265,95.16990043,,1.853920213,1.314947446,111.2352128
5.854305239,13.42205827,97.57175399,,1.903994273,1.459222736,114.2396564
6.165057594,11.8618468,102.7509599,,1.947240051,1.580781801,116.8344031
6.328905152,10.94638116,105.4817525,,,,
6.509137466,9.989357417,108.4856244,,,,
6.68936978,8.946842717,111.4894963,,,,
6.869602094,7.906702767,114.4933682,,,,
7.049834408,6.743075882,117.4972401,,,,
7.213681966,5.657815705,120.2280328,,,,
6.007092199,12.68656716,100.1182033,,,,
1.49787234,21.04477612,24.96453901,,,,
1.341843972,21.19402985,22.36406619,,,,
1.232624113,21.19402985,20.54373522,,,,
