qmh,hm,qlmin,name,nqls,nhm,nqlmin
0.450811249,52.19454061,7.513520815,KSB,3.591915218,0.757773217,215.5149131
1.819903247,52.18670549,30.33172079,CPKD,3.972357014,0.759447313,238.3414208
3.188928691,52.18841677,53.14881152, 65-315 (30) ,4.352798809,0.779536455,261.1679286
4.557854304,52.20444766,75.96423839,3500,4.733240605,0.776188265,283.9944363
5.926979579,52.19183933,98.78299299,320,5.1136824,0.776188265,306.820944
7.296138132,52.1744578,121.6023022,,5.494124196,0.776188265,329.6474518
8.666128616,52.03774618,144.4354769,,5.874565992,0.791255122,352.4739595
10.03515406,52.03945747,167.2525677,,6.255007787,0.81301836,375.3004672
11.4041795,52.04116875,190.0696584,,6.635449583,0.81301836,398.126975
12.77323823,52.03810683,212.8873038,,7.015891379,0.814692455,420.9534827
14.14259644,51.99208607,235.7099407,,7.396333174,0.839803884,443.7799905
15.51175499,51.97470454,258.5292499,,7.77677497,0.861567122,466.6064982
16.88064733,51.99550864,281.3441222,,8.157216766,0.94080763,489.4330059
18.24980588,51.97812711,304.1634314,,8.537658561,0.950852201,512.2595137
19.61943032,51.89392073,326.9905053,,8.918100357,0.951131217,535.0860214
20.98858887,51.87653919,349.8098145,,9.298542152,0.978195757,557.9125291
22.35788053,51.84006485,372.6313422,,9.678983948,0.987124265,580.7390369
23.72743841,51.76540488,395.4573069,,10.05942574,1.008887503,603.5655446
25.09702957,51.6859717,418.2838261,,10.43986754,1.042369408,626.3920524
26.466654,51.60176532,441.1109,,10.82030933,1.065806741,649.2185601
27.83601222,51.55574457,463.933537,,11.20075113,1.09091817,672.0450678
29.2055701,51.4810846,486.7595016,,11.58119293,1.149511503,694.8715756
30.5753942,51.368239,509.5899033,,11.96163472,1.20308255,717.6980833
31.94505191,51.27925942,532.4175318,,12.34207652,1.221497598,740.524591
33.31464306,51.19982624,555.2440511,,12.72251831,1.275068646,763.3510988
34.68403456,51.14903229,578.0672426,,13.10296011,1.331987884,786.1776065
36.05372555,51.0552795,600.8954258,,13.4834019,1.380536646,809.0041143
36.9251565,51.02295607,615.419275,,13.8638437,1.403973979,831.830622
41.33706717,50.63598805,688.9511195,,14.2442855,1.460893217,854.6571297
42.54548181,50.42616599,709.0913635,,14.62472729,1.534553407,877.4836375
43.77632908,50.16438053,729.6054847,,15.00516909,1.620936722,900.3101452
45.14653032,49.99743863,752.442172,,15.38561088,1.639798195,923.136653
46.51640988,49.87663769,775.273498,,15.76605268,1.665132836,945.9631607
47.88691062,49.66673696,798.1151769,,16.14649447,1.717029788,968.7896684
49.25819891,49.34387041,820.9699819,,16.52693627,1.768926741,991.6161762
50.62895477,49.09737511,843.8159129,,16.90737807,1.842586931,1014.442684
51.99984374,48.83178701,866.6640624,,17.28781986,1.939684455,1037.269192
53.37076599,48.5614257,889.5127665,,17.66826166,2.001625979,1060.095699
54.74205428,48.23855915,912.3675714,,18.04870345,2.082540582,1082.922207
56.11284342,47.98729065,935.214057,,18.42914525,2.179080074,1105.748715
57.48399861,47.68351692,958.0666435,,18.80958704,2.282873978,1128.575223
58.85555312,47.32246474,980.9258854,,19.19002884,2.391690169,1151.40173
60.22720747,46.94709296,1003.786791,,19.57047063,2.530640074,1174.228238
61.59916131,46.52876234,1026.652688,,19.95091243,2.691353216,1197.054746
62.97137027,46.07383716,1049.522838,,20.33135423,2.887222359,1219.881254
64.34263639,45.75415275,1072.377273,,20.71179602,3.17181855,1242.707761
65.71548501,45.207476,1095.258084,,21.09223782,3.538445406,1265.534269
66.71353954,44.86451957,1111.892326,,21.4553868,3.93805194,1287.323208
68.63526325,44.13709257,1143.921054,,21.76665736,4.326149068,1305.999442
69.95802557,43.63389581,1165.967093,,22.04334231,4.712404692,1322.600538
71.33168765,42.97054075,1188.861461,,22.32002725,5.094977306,1339.201635
72.51725569,42.50901795,1208.620928,,22.59671219,5.518063025,1355.802731
73.61448481,41.97829174,1226.90808,,22.85610432,5.932401596,1371.366259
75.41293827,41.26347753,1256.882305,,23.08091084,6.292518082,1384.85465
76.3871319,40.83367306,1273.118865,,23.30571736,6.689798724,1398.343041
78.32287974,39.87985267,1305.381329,,23.49593825,6.963644262,1409.756295
79.69711862,39.13376209,1328.28531,,,,
81.07132422,38.39244471,1351.188737,,,,
82.44505285,37.71954325,1374.084214,,,,
83.96242345,36.84520856,1399.373724,,,,
83.1442897,37.33164115,1385.738162,,,,
74.48823975,41.59325845,1241.470663,,,,
77.34032819,40.49682356,1289.00547,,,,
40.29176216,50.65051285,671.5293694,,,,
39.34222795,50.84932593,655.7037992,,,,
38.03714129,51.04769457,633.9523548,,,,
67.71182822,44.58478793,1128.53047,,,,
