qmh,hm,qlmin,name,nqls,nhm,nqlmin
0.580170953,33.639508,9.66951589,KSB,3.591915218,0.757773217,215.5149131
1.948874717,33.68736025,32.48124529,CPKD,3.972357014,0.757773217,238.3414208
3.317545204,33.7399857,55.29242007, 65-315 (55) ,4.352798809,0.762795503,261.1679286
4.68630443,33.77988261,78.10507384,1750,4.733240605,0.762795503,283.9944363
6.055096934,33.81500631,100.9182822,260,5.1136824,0.77786236,306.820944
7.424188932,33.80717119,123.7364822,,5.494124196,0.792929217,329.6474518
8.793147822,33.81842888,146.5524637,,5.874565992,0.794603313,352.4739595
10.1619736,33.84877938,169.3662267,,6.255007787,0.794603313,375.3004672
11.53083266,33.87435668,192.1805443,,6.635449583,0.818040646,398.126975
12.90026852,33.81719845,215.0044754,,7.015891379,0.826411122,420.9534827
14.2692496,33.825274,237.8208266,,7.396333174,0.834781598,443.7799905
15.63840815,33.80789247,260.6401358,,7.77677497,0.864915312,466.6064982
17.00766654,33.77619133,283.4611089,,8.157216766,0.939133535,489.4330059
18.37669198,33.77790261,306.2781997,,8.537658561,0.950852201,512.2595137
19.74657154,33.65710167,329.1095257,,8.918100357,0.957548582,535.0860214
21.11610723,33.58562384,351.9351206,,9.298542152,0.974847566,557.9125291
22.48559856,33.52051027,374.759976,,9.678983948,0.995494741,580.7390369
23.85525627,33.43153069,397.5876045,,10.05942574,1.008887503,603.5655446
25.22514692,33.30913868,420.4191154,,10.43986754,1.050739884,626.3920524
26.59513741,33.17242707,443.2522901,,10.82030933,1.064132646,649.2185601
27.96519444,33.02616904,466.0865741,,11.20075113,1.088128011,672.0450678
29.3877441,32.78880766,489.795735,,11.58119293,1.147279376,694.8715756
30.70588533,32.65091747,511.7647554,,11.96163472,1.20308255,717.6980833
32.07751749,32.27872782,534.6252915,,12.34207652,1.23823855,740.524591
33.44739705,32.15792688,557.4566175,,12.72251831,1.275068646,763.3510988
34.81754282,31.99894032,580.2923804,,13.10296011,1.331987884,786.1776065
36.18753331,31.8622287,603.1255551,,13.4834019,1.382210741,809.0041143
37.5582448,31.62209768,625.9707467,,13.8638437,1.430759503,831.830622
38.92941108,31.31673288,648.823518,,14.2442855,1.494375122,854.6571297
40.3006661,30.99863953,671.6777683,,14.62472729,1.546272074,877.4836375
41.67242027,30.60894814,694.5403379,,15.00516909,1.610445725,900.3101452
43.04432975,30.19698179,717.4054958,,15.38561088,1.694150487,923.136653
44.41586207,29.83911175,740.2643679,,15.76605268,1.920711375,945.9631607
45.78799339,29.39532405,763.1332232,,16.14649447,2.142249979,968.7896684
47.16003597,28.96426489,786.0005996,,16.52693627,2.467024455,991.6161762
48.53235586,28.49342904,808.8725977,,16.83820683,2.910696895,1010.29241
49.90501962,27.97327009,831.750327,,17.08030615,3.335879883,1024.818369
51.27737833,27.4968655,854.6229722,,17.24746997,3.74592161,1034.848198
52.65041368,26.92340577,877.5068947,,17.42616233,4.121588581,1045.56974
54.02427542,26.23141149,900.4045903,,17.59909042,4.566005063,1055.945425
55.39669514,25.74625603,923.2782524,,17.78931132,5.027915841,1067.358679
56.76983587,25.15768116,946.1639312,,17.92765379,5.481232929,1075.659227
58.14376971,24.45534494,969.0628284,,36.20400993,6.455876813,2172.240596
59.56920068,23.80469486,992.8200113,,36.88552976,6.757965625,2213.131786
60.89016209,23.26228453,1014.836035,,37.56706154,7.061738854,2254.023692
62.2654858,22.36058751,1037.758097,,38.24896365,7.417729005,2294.937819
63.63866203,21.76692123,1060.644367,,38.93083391,7.769227379,2335.850035
65.02507889,20.7617117,1083.751315,,39.61269023,8.118760599,2376.761414
66.26402387,20.08224208,1104.400398,,40.1084165,8.349104005,2406.50499
,,,,12.83291283,2.474751621,769.9747698
,,,,13.37216461,2.509253112,802.3298766
