qhm,hm,qlmin,name,nqls,nhm,nqlmin
17.60859229,65.86382547,293.4765382,KSB,167.3610947,2.35109032,10041.66568
43.42672077,65.6999144,723.7786794,Etanorm-R,173.5761398,2.409901887,10414.56839
66.20518686,65.47514409,1103.419781, 250-400,180.97584,2.457786268,10858.5504
93.54240842,65.31520157,1559.04014,1750,187.9888575,2.498096848,11279.33145
117.8392862,65.06997007,1963.988103,380,194.8964162,2.625059191,11693.78497
143.6586256,64.94947259,2394.310427,,201.9094337,2.767187561,12114.56602
167.9545594,64.67039965,2799.242656,,208.8169923,2.840394291,12529.01954
194.9605795,64.30592523,3249.342992,,215.8300099,2.920422749,12949.80059
218.0655784,64.11831728,3634.426307,,222.6547079,3.003539911,13359.28248
243.8810458,63.85900556,4064.684096,,229.750586,3.150444664,13785.03516
268.1781546,63.62205702,4469.635909,,236.6581447,3.321297218,14199.48868
293.9910822,63.27169571,4899.85137,,243.6711622,3.487865417,14620.26973
318.2891125,63.06778287,5304.818541,,250.5787208,3.566908362,15034.72325
344.1019839,62.71540718,5735.033065,,257.8914637,3.843922758,15473.48782
368.3971432,62.40856773,6139.952386,,264.2599864,3.992288445,15855.59918
395.4048153,62.10331785,6590.080255,,271.5123145,4.157467078,16290.73887
418.5067597,61.80620663,6975.112662,,278.3370126,4.306401436,16700.22076
444.3181635,61.40121556,7405.302725,,285.4328907,4.408799847,17125.97344
468.6144344,61.13422885,7810.240573,,292.3404493,4.570322589,17540.42696
494.4275818,60.79174762,8240.459697,,299.3534669,4.701401254,17961.20801
518.7241247,60.53451047,8645.402078,,306.2610255,4.864587145,18375.66153
544.5346137,60.09672543,9075.576896,,313.2740431,5.081613949,18796.44258
569.311112,59.54232946,9488.518533,,320.1816017,5.277301711,19210.8961
595.82429,59.01302465,9930.404833,,327.1946192,5.512905041,19631.67715
618.9233042,58.61086683,10315.3884,,334.0193173,5.648598641,20041.15904
643.6176852,58.16060856,10726.96142,,341.1151954,5.914090322,20466.91172
669.0240133,57.6891713,11150.40022,,348.022754,6.136669985,20881.36524
694.8311737,57.13205488,11580.51956,,354.6891984,6.441617423,21281.3519
719.125224,56.78545951,11985.4204,,360.8470494,6.792555977,21650.82296
744.1713423,56.17274437,12402.85571,,366.3953335,7.119373122,21983.72001
768.3440184,55.66376994,12805.73364,,372.4666883,7.507184647,22348.0013
793.9871859,55.02438122,13233.11976,,378.154137,7.912738745,22689.24822
821.2598687,54.2340035,13687.66448,,389.1373171,8.600132506,23348.23903
844.8389006,53.53691976,14080.64834,,383.8260541,8.161482996,23029.56325
869.3917877,52.74542126,14489.86313,,398.8023305,9.540049812,23928.13983
895.1930954,51.9784879,14919.88492,,393.9055011,9.052590938,23634.33006
920.7018379,51.19530236,15345.03063,,403.8339656,10.03976539,24230.03794
945.2661461,50.06523808,15754.43577,,408.4439612,10.58752534,24506.63767
969.5401506,49.00000295,16159.00251,,413.430269,11.19500646,24805.81614
996.7064783,47.81871993,16611.77464,,418.6324569,11.8626873,25117.94741
1019.600866,46.64453525,16993.34777,,423.8175141,12.55371812,25429.05085
1045.387771,45.36127816,17423.12952,,429.2577527,13.21986963,25755.46516
1070.660736,44.09206557,17844.3456,,434.3830557,13.85939037,26062.98334
1095.443697,42.83410159,18257.39495,,438.3938342,14.56504316,26303.63005
1121.835697,41.4612599,18697.26161,,442.6869956,15.12939895,26561.21973
1140.943428,40.33388331,19015.7238,,445.9264828,15.80356759,26755.58897
1162.405723,39.00211946,19373.42871,,,,
1187.941676,37.09999686,19799.02793,,,,
1211.751308,35.58119609,20195.85514,,,,
1233.997136,34.10186152,20566.61893,,,,
1255.973226,32.33965774,20932.88709,,,,
1281.179376,30.65714709,21352.9896,,,,
1306.593463,28.82141881,21776.55772,,,,
1330.082538,26.80341242,22168.04231,,,,
1350.517152,25.07642691,22508.61919,,,,
1373.233542,23.46789696,22887.22571,,,,
1397.830514,21.61996883,23297.17524,,,,
