qhm,hm,qlmin,name,nqls,nhm,nqlmin
10.17963381,44.58549776,169.6605635,KSB,167.3610947,2.35109032,10041.66568
34.12621354,44.55432355,568.7702257,Etanorm-R,173.5761398,2.409901887,10414.56839
58.42686717,44.44445782,973.7811195, 250-400,180.97584,2.457786268,10858.5504
85.36574668,44.4594714,1422.762445,1750,187.9888575,2.498096848,11279.33145
109.667218,44.37891867,1827.786966,340,194.8964162,2.625059191,11693.78497
135.483913,44.16361709,2258.065216,,201.9094337,2.767187561,12114.56602
159.7822237,43.96975985,2663.037062,,208.8169923,2.840394291,12529.01954
185.5994631,43.77397364,3093.324384,,215.8300099,2.920422749,12949.80059
208.7043032,43.58067396,3478.405054,,222.6547079,3.003539911,13359.28248
234.6011837,43.45354361,3910.019729,,229.750586,3.150444664,13785.03516
260.7690429,43.05523857,4346.150715,,236.6581447,3.321297218,14199.48868
285.8272189,42.87479133,4763.786982,,243.6711622,3.487865417,14620.26973
310.1189561,42.44526887,5168.649268,,250.5787208,3.566908362,15034.72325
335.940793,42.41430632,5599.013217,,257.8914637,3.843922758,15473.48782
360.2337146,42.02724681,6003.895243,,264.2599864,3.992288445,15855.59918
386.0467757,41.68167192,6434.112929,,271.5123145,4.157467078,16290.73887
410.0346083,41.24827426,6833.910138,,278.3370126,4.306401436,16700.22076
435.2008713,40.85858202,7253.347855,,285.4328907,4.408799847,17125.97344
460.440165,40.36426285,7674.00275,,292.3404493,4.570322589,17540.42696
486.2532499,40.01954178,8104.220832,,299.3534669,4.701401254,17961.20801
510.547854,39.69280034,8509.130901,,306.2610255,4.864587145,18375.66153
536.353959,39.09784625,8939.23265,,313.2740431,5.081613949,18796.44258
566.7139386,38.39274314,9445.23231,,320.1816017,5.277301711,19210.8961
589.6760363,37.9442249,9827.933938,,327.1946192,5.512905041,19631.67715
612.1994023,37.47549888,10203.32337,,334.0193173,5.648598641,20041.15904
637.7048792,36.78082636,10628.41465,,341.1151954,5.914090322,20466.91172
662.9196589,36.24931985,11048.66098,,348.022754,6.136669985,20881.36524
687.799581,35.64377047,11463.32635,,354.6891984,6.441617423,21281.3519
713.0062083,34.82000266,11883.43681,,360.8470494,6.792555977,21650.82296
738.9956302,33.99002016,12316.59384,,366.3953335,7.119373122,21983.72001
763.088642,33.24313665,12718.14403,,372.4666883,7.507184647,22348.0013
787.0172256,32.24877096,13116.95376,,378.154137,7.912738745,22689.24822
812.5306856,31.22354426,13542.17809,,389.1373171,8.600132506,23348.23903
839.5232363,30.226589,13992.05394,,383.8260541,8.161482996,23029.56325
864.6832157,29.15783368,14411.38693,,398.8023305,9.540049812,23928.13983
898.69191,27.6583147,14978.1985,,393.9055011,9.052590938,23634.33006
923.3404016,26.40456082,15389.00669,,403.8339656,10.03976539,24230.03794
948.7579393,25.49334901,15812.63232,,408.4439612,10.58752534,24506.63767
973.4020392,24.08215184,16223.36732,,413.430269,11.19500646,24805.81614
999.0818899,22.65730303,16651.36483,,418.6324569,11.8626873,25117.94741
1023.441759,20.97397678,17057.36264,,423.8175141,12.55371812,25429.05085
1048.846633,19.60880618,17480.77722,,429.2577527,13.21986963,25755.46516
1073.485421,18.00717607,17891.42369,,434.3830557,13.85939037,26062.98334
1098.860635,16.62587371,18314.34392,,438.3938342,14.56504316,26303.63005
1123.523427,14.83755692,18725.39045,,442.6869956,15.12939895,26561.21973
1148.925883,13.38568776,19148.76472,,445.9264828,15.80356759,26755.58897
1173.559982,11.61593245,19559.33303,,,,
1195.147015,10.23755063,19919.11692,,,,
1216.911345,8.730174203,20281.85574,,,,
1234.081317,7.44089562,20568.02194,,,,
884.4697396,28.24016533,14741.16233,,,,
