qhm,hm,qlmin,name,nqls,nhm,nqlmin
12.72285361,54.07664955,212.0475601,KSB,167.3610947,2.35109032,10041.66568
41.01128676,53.98294333,683.521446,Etanorm-R,173.5761398,2.409901887,10414.56839
65.12386815,53.93762788,1085.397803, 250-400,180.97584,2.457786268,10858.5504
91.13499152,53.88564376,1518.916525,1750,187.9888575,2.498096848,11279.33145
115.2446352,53.7350102,1920.743919,360,194.8964162,2.625059191,11693.78497
141.2552092,53.6633333,2354.253487,,201.9094337,2.767187561,12114.56602
167.4937499,53.5959315,2791.562498,,208.8169923,2.840394291,12529.01954
188.4711301,53.37091789,3141.185501,,215.8300099,2.920422749,12949.80059
210.3546434,53.15195157,3505.910724,,222.6547079,3.003539911,13359.28248
235.9773371,52.78864175,3932.955618,,229.750586,3.150444664,13785.03516
260.2729625,52.4985138,4337.882708,,236.6581447,3.321297218,14199.48868
286.0915315,52.3503954,4768.192191,,243.6711622,3.487865417,14620.26973
310.3869546,52.05301571,5173.11591,,250.5787208,3.566908362,15034.72325
336.2041076,51.85413515,5603.401794,,257.8914637,3.843922758,15473.48782
360.5004522,51.58979115,6008.34087,,264.2599864,3.992288445,15855.59918
386.3142564,51.27085404,6438.57094,,271.5123145,4.157467078,16290.73887
409.4189222,51.07130203,6823.648703,,278.3370126,4.306401436,16700.22076
437.6485749,50.59075469,7294.142916,,285.4328907,4.408799847,17125.97344
460.7189455,50.35854288,7678.649091,,292.3404493,4.570322589,17540.42696
486.5298737,49.93650245,8108.831228,,299.3534669,4.701401254,17961.20801
510.8272252,49.70825599,8513.787086,,306.2610255,4.864587145,18375.66153
536.6341842,49.14392035,8943.90307,,313.2740431,5.081613949,18796.44258
561.6870989,48.77485355,9361.451648,,320.1816017,5.277301711,19210.8961
586.7417168,48.4668501,9779.028614,,327.1946192,5.512905041,19631.67715
609.8410857,48.07740414,10164.01809,,334.0193173,5.648598641,20041.15904
636.8397558,47.44943163,10613.99593,,341.1151954,5.914090322,20466.91172
661.1298306,46.96031557,11018.83051,,348.022754,6.136669985,20881.36524
686.931187,46.19512305,11448.85312,,354.6891984,6.441617423,21281.3519
711.2182941,45.59961636,11853.63824,,360.8470494,6.792555977,21650.82296
737.0206223,44.86926399,12283.67704,,366.3953335,7.119373122,21983.72001
761.3101617,44.36095486,12688.5027,,372.4666883,7.507184647,22348.0013
787.1100432,43.54288897,13118.50072,,378.154137,7.912738745,22689.24822
810.1997603,42.80742747,13503.32934,,389.1373171,8.600132506,23348.23903
838.4137375,41.76491207,13973.56229,,383.8260541,8.161482996,23029.56325
863.1739479,40.85099909,14386.23246,,398.8023305,9.540049812,23928.13983
887.2514929,39.54963187,14787.52488,,393.9055011,9.052590938,23634.33006
912.7761241,38.58804106,15212.9354,,403.8339656,10.03976539,24230.03794
937.3192294,37.44587056,15621.98716,,408.4439612,10.58752534,24506.63767
961.593633,36.39493801,16026.56055,,413.430269,11.19500646,24805.81614
987.554525,35.06577104,16459.24208,,418.6324569,11.8626873,25117.94741
1014.682582,33.69059734,16911.37636,,423.8175141,12.55371812,25429.05085
1039.703993,32.19212949,17328.39988,,429.2577527,13.21986963,25755.46516
1066.999384,30.53256958,17783.32307,,434.3830557,13.85939037,26062.98334
1093.032396,28.99631022,18217.2066,,438.3938342,14.56504316,26303.63005
1117.036712,27.33866286,18617.27853,,442.6869956,15.12939895,26561.21973
1143.006001,25.78690133,19050.10001,,445.9264828,15.80356759,26755.58897
1167.071667,24.05966909,19451.19444,,,,
1192.976656,22.47175206,19882.94426,,,,
1214.831398,20.89721396,20247.18997,,,,
1239.840444,18.95543023,20664.00739,,,,
1269.257063,16.76383349,21154.28439,,,,
1293.080805,14.87228875,21551.34675,,,,
