qhm,hm,qlmin,name,nqls,nhm,nqlmin
6.743975851,49.05252522,112.3995975,KSB,196.745033,6.242331738,11804.70198
39.21827625,49.01984898,653.6379375,Etanorm-R,206.4411084,6.336188288,12386.46651
70.36975853,48.83582268,1172.829309, 300-360,215.9217156,6.438205411,12955.30293
104.4106657,48.64700516,1740.177761,1750,225.1150316,6.478373049,13506.90189
138.9622485,48.2832296,2316.037475,340,234.8829298,6.666940496,14092.97579
171.0160461,48.02116316,2850.267436,,244.363537,6.801892072,14661.81222
205.4571941,47.67574542,3424.286568,,253.4850302,6.827626539,15209.10181
240.2766353,47.46300611,4004.610588,,263.3247513,7.014159931,15799.48508
276.1510999,47.25179285,4602.518331,,273.40204,7.146146997,16404.1224
309.6627591,46.88413242,5161.045985,,281.9268516,7.244831686,16915.6111
344.7447517,46.72133294,5745.745862,,291.7665727,7.386080204,17505.99436
379.0478376,46.57535573,6317.46396,,301.5344709,7.477902698,18092.06826
412.29776,46.17327281,6871.629333,,310.7277869,7.647749742,18643.66722
447.6333877,45.89055761,7460.556462,,320.2083941,7.766234091,19212.50364
483.2322279,45.67037515,8053.870465,,329.9044695,7.827156189,19794.26817
513.5478924,45.25375555,8559.13154,,339.1696083,8.044370855,20350.1765
548.9400804,44.92376262,9149.00134,,348.6502155,8.154621591,20919.01293
583.2331682,44.58732084,9720.552803,,358.2744682,8.168862201,21496.46809
617.8014638,44.25191253,10296.69106,,367.6114297,8.465692808,22056.68578
653.3959634,43.94904189,10889.93272,,377.0920369,8.633578836,22625.52221
685.8387087,43.60525243,11430.64514,,386.6444668,8.631327872,23198.66801
721.9867848,43.3646632,12033.11308,,396.0532512,9.113439122,23763.19507
751.5532876,42.98677767,12525.88813,,405.5338583,9.311789519,24332.0315
777.3778174,42.69917211,12956.29696,,415.0144654,9.35568287,24900.86793
806.4769717,42.45159622,13441.28286,,424.4950726,9.662382079,25469.70435
837.3570661,42.04929537,13955.9511,,433.9756797,10.00317398,26038.54078
871.6495395,41.7011496,14527.49232,,443.3844641,10.39855784,26603.06784
902.7861053,41.23296414,15046.43509,,452.936894,10.89059812,27176.21364
937.082817,40.96555812,15618.04695,,462.4175011,11.44546397,27745.05007
971.3667625,40.45495688,16189.44604,,471.8981082,12.18970291,28313.88649
1004.992979,40.14746102,16749.88298,,482.2522461,13.29980648,28935.13477
1039.945647,39.64317519,17332.42745,,493.4449426,14.41184886,29606.69656
1075.809929,39.23797808,17930.16548,,502.0636764,15.43518959,30123.82058
1108.002588,38.79171064,18466.7098,,511.5442835,16.66301608,30692.65701
1143.583749,38.23473794,19059.72915,,521.0248907,18.28629125,31261.49344
1175.890658,37.77042687,19598.17764,,530.1463839,19.58607934,31808.78303
1210.578484,36.95490867,20176.30807,,539.0149715,21.22467583,32340.89829
1245.642226,36.44442218,20760.70376,,547.2982945,22.82641951,32837.89767
1279.923105,35.87541356,21332.05175,,556.0302093,24.68707935,33361.81256
1312.043526,35.28657724,21867.3921,,564.881696,26.82075841,33892.90176
1346.794453,34.53043614,22446.57422,,572.3063565,28.83376763,34338.38139
1382.744808,33.76955205,23045.74679,,579.2656281,30.70030238,34755.93769
1415.589168,33.25946479,23593.15281,,585.5696302,32.62929931,35134.17781
1443.900528,32.66026823,24065.0088,,,,
1483.743774,31.60222072,24729.0629,,,,
1463.376658,32.13713518,24389.61097,,,,
1522.943781,30.66096826,25382.39636,,,,
1559.6346,29.78576281,25993.91,,,,
1591.464247,28.73630844,26524.40411,,,,
1627.881517,27.7286404,27131.35862,,,,
1656.499052,26.82037955,27608.31753,,,,
1691.895733,25.66180454,28198.26221,,,,
1722.620892,24.68291082,28710.3482,,,,
1753.046705,23.44497368,29217.44508,,,,
1794.105787,21.80737801,29901.76311,,,,
1828.088566,20.51122131,30468.14277,,,,
1858.179039,19.34159767,30969.65064,,,,
1886.939545,17.88446362,31448.99242,,,,
1917.784627,16.52768115,31963.07711,,,,
1953.749394,14.69700939,32562.48989,,,,
1981.845163,13.23712845,33030.75272,,,,
2006.929591,11.94403171,33448.82652,,,,
2028.681191,10.66216754,33811.35318,,,,
2053.506322,9.381117976,34225.10536,,,,
2087.222292,7.373892946,34787.03819,,,,
2071.863342,8.362699179,34531.0557,,,,
