qhm,hm,qlmin,name,nqls,nhm,nqlmin
13.66832916,38.23320664,227.8054861,KSB,196.745033,6.242331738,11804.70198
47.97612666,38.17698517,799.6021109,Etanorm-R,206.4411084,6.336188288,12386.46651
82.27201459,37.89388653,1371.200243, 300-360,215.9217156,6.438205411,12955.30293
118.3980677,37.52250697,1973.301129,1750,225.1150316,6.478373049,13506.90189
150.2763428,37.2737202,2504.605714,320,234.8829298,6.666940496,14092.97579
183.3046522,36.94801754,3055.077537,,244.363537,6.801892072,14661.81222
219.4498044,36.65172832,3657.496741,,253.4850302,6.827626539,15209.10181
253.7489559,36.43080061,4229.149265,,263.3247513,7.014159931,15799.48508
289.0814274,36.08795939,4818.02379,,273.40204,7.146146997,16404.1224
322.3453803,35.95315802,5372.423005,,281.9268516,7.244831686,16915.6111
356.6438229,35.71872572,5944.063715,,291.7665727,7.386080204,17505.99436
391.7129378,35.31060573,6528.548963,,301.5344709,7.477902698,18092.06826
425.2204066,34.86311841,7087.006777,,310.7277869,7.647749742,18643.66722
462.6386656,34.64120907,7710.644427,,320.2083941,7.766234091,19212.50364
498.1741286,34.20402342,8302.902143,,329.9044695,7.827156189,19794.26817
531.2180252,33.83848219,8853.633753,,339.1696083,8.044370855,20350.1765
565.5172121,33.61822971,9425.286869,,348.6502155,8.154621591,20919.01293
600.0753806,33.37991022,10001.25634,,358.2744682,8.168862201,21496.46809
634.6828294,32.84680241,10578.04716,,367.6114297,8.465692808,22056.68578
667.0920376,32.51768773,11118.20063,,377.0920369,8.633578836,22625.52221
702.6819933,32.12825574,11711.36655,,386.6444668,8.631327872,23198.66801
736.965544,31.61013384,12282.75907,,396.0532512,9.113439122,23763.19507
771.2622498,31.34261528,12854.37083,,405.5338583,9.311789519,24332.0315
805.2961477,31.02027109,13421.60246,,415.0144654,9.35568287,24900.86793
839.8474516,30.65118211,13997.45753,,424.4950726,9.662382079,25469.70435
873.3530687,30.16841913,14555.88448,,433.9756797,10.00317398,26038.54078
908.1977746,29.72959144,15136.62958,,443.3844641,10.39855784,26603.06784
942.7049512,29.22725749,15711.74919,,452.936894,10.89059812,27176.21364
976.986942,28.67941901,16283.1157,,462.4175011,11.44546397,27745.05007
1009.261096,28.08083929,16821.01826,,471.8981082,12.18970291,28313.88649
1045.561426,27.78380924,17426.02376,,482.2522461,13.29980648,28935.13477
1079.185374,27.20972269,17986.4229,,493.4449426,14.41184886,29606.69656
1113.071079,26.4098338,18551.18465,,502.0636764,15.43518959,30123.82058
1148.386608,25.74423278,19139.7768,,511.5442835,16.66301608,30692.65701
1184.339819,25.0377727,19738.99698,,521.0248907,18.28629125,31261.49344
1207.977116,24.53632742,20132.95193,,530.1463839,19.58607934,31808.78303
1229.395951,24.05278773,20489.93252,,539.0149715,21.22467583,32340.89829
1263.669618,23.34636988,21061.1603,,547.2982945,22.82641951,32837.89767
1298.424466,22.66492385,21640.40776,,556.0302093,24.68707935,33361.81256
1333.618741,21.8986434,22226.97901,,564.881696,26.82075841,33892.90176
1366.480981,21.04355344,22774.68302,,572.3063565,28.83376763,34338.38139
1400.074572,20.11454808,23334.5762,,579.2656281,30.70030238,34755.93769
1435.75699,19.36436829,23929.28316,,585.5696302,32.62929931,35134.17781
1469.266058,18.23996752,24487.76763,,,,
1502.86667,17.44472291,25047.77784,,,,
1535.846191,16.48946923,25597.43652,,,,
1572.048564,15.38741452,26200.80939,,,,
1602.400899,14.54083473,26706.68165,,,,
1628.626397,13.73220077,27143.77329,,,,
1653.011427,12.81051827,27550.19045,,,,
1690.191712,11.76895565,28169.86187,,,,
1721.507908,10.42895304,28691.79846,,,,
1756.801774,9.350681286,29280.02957,,,,
1786.067505,8.194763193,29767.79176,,,,
1816.757596,6.938743861,30279.29327,,,,
1842.793839,5.866873082,30713.23066,,,,
1867.600838,4.82043266,31126.68063,,,,
