qls,hm
136.0381269439041, 5.455387586283138
142.75071503297937, 5.509702932844739
148.6870923036418, 5.52152262360266
154.86726741817165, 5.524172054241246
161.33143151529094, 5.569124155142168
168.01871202778426, 5.576822432584178
173.9797164875148, 5.632533389984268
180.302636954633, 5.659342293811653
186.38580235598027, 5.6841321327263525
192.9591165278723, 5.7555811489721
199.18432853881825, 5.774345417192116
205.61528490448438, 5.85057327264451
211.98954323732528, 5.891354567556993
218.27880597104877, 5.975022110438186
225.15468489898223, 6.070081593083231
230.9506644530432, 6.132872718798826
237.28396848994134, 6.201280799056997
243.3877510432461, 6.308668103001132
250.35192910807945, 6.467187532173762
256.2391679499901, 6.61077485011525
262.67386832398347, 6.702002138928931
269.06352209333465, 6.80446140136066
275.3704789912371, 6.9590161894840445
282.21850687620827, 7.11776594185851
288.0779528071106, 7.259550729197407
294.0727599568957, 7.4096051564571965
300.60728229023795, 7.613194269712132
307.1644645107017, 7.811714589014464
313.4224268620075, 7.961684908301319
319.87715318335904, 8.13314114871825
326.31235468031963, 8.406892222080163
332.63945348953496, 8.653324315205719
339.51361269026876, 8.91676265135465
345.4064273456853, 9.192230891278372
351.48030703685487, 9.47132018646122
358.01321732391403, 9.85620054029323
364.5312524957607, 10.241263744576216
371.02508992152167, 10.609432965463379
377.45107286056924, 11.04913589745779
383.3873215482052, 11.479126889116186
390.3125552818026, 11.96666741239411
395.8490626628312, 12.390025183803118
402.00689238697095, 12.809121408038813
407.0486865592306, 13.270617028551246
411.9505350537509, 13.746555078019675
