qhm,hm,qlmin,name,nqls,nhm,nqlmin
9.284753829,29.24584994,154.7458971,KSB,136.0381269,5.455387586,8162.287617
37.81864894,29.23403394,630.3108157,Etanorm-R,142.750715,5.509702933,8565.042902
66.3549872,29.16157576,1105.916453, 250-330 ,148.6870923,5.521522624,8921.225538
94.89087552,29.10028545,1581.514592,1750,154.8672674,5.524172054,9292.036045
123.4261465,29.05431771,2057.102442,290,161.3314315,5.569124155,9679.885891
151.7512998,28.85831639,2529.18833,,168.018712,5.576822433,10081.12272
180.5051279,28.75290497,3008.418799,,173.9797165,5.63253339,10438.78299
208.1792426,28.62024183,3469.654044,,180.302637,5.659342294,10818.15822
237.5889552,28.33121,3959.815921,,186.3858024,5.684132133,11183.14814
266.1282613,28.18508545,4435.471022,,192.9591165,5.755581149,11577.54699
295.1050339,27.91133174,4918.417231,,199.1843285,5.774345417,11951.05971
323.2153295,27.68294693,5386.922159,,205.6152849,5.850573273,12336.91709
351.5466302,27.33435827,5859.110503,,211.9895432,5.891354568,12719.37259
380.3037736,27.14665669,6338.396227,,218.278806,5.97502211,13096.72836
407.9866261,26.79711036,6799.777101,,225.1546849,6.070081593,13509.28109
437.3956129,26.52609226,7289.926882,,230.9506645,6.132872719,13857.03987
465.9410696,26.22730198,7765.684493,,237.2839685,6.201280799,14237.03811
494.4864028,25.93157621,8241.440047,,243.387751,6.308668103,14603.26506
523.0366128,25.51480208,8717.27688,,250.3519291,6.467187532,15021.11575
551.3692248,25.13366263,9189.487081,,256.2391679,6.61077485,15374.35008
584.8981297,24.66045033,9748.302161,,262.6738683,6.702002139,15760.4321
612.3222305,24.17855524,10205.37051,,269.0635221,6.804461401,16143.81133
639.8330666,23.80633457,10663.88444,,275.370479,6.959016189,16522.22874
668.3862397,23.31601206,11139.77066,,282.2185069,7.117765942,16933.11041
696.9401124,22.80832396,11615.66854,,288.0779528,7.259550729,17284.67717
726.5787301,22.20299698,12109.6455,,294.07276,7.409605156,17644.3656
752.662764,21.50385189,12544.3794,,300.6072823,7.61319427,18036.43694
782.6186804,20.86453688,13043.64467,,307.1644645,7.811714589,18429.86787
810.0963182,20.24325563,13501.6053,,313.4224269,7.961684908,18805.34561
840.3903265,19.46656573,14006.50544,,319.8771532,8.133141149,19192.62919
866.6271452,18.71390989,14443.78575,,326.3123547,8.406892222,19578.74128
895.47318,17.94643051,14924.553,,332.6394535,8.653324315,19958.36721
925.4453566,16.90351296,15424.08928,,339.5136127,8.916762651,20370.81676
953.585419,15.93627519,15893.09032,,345.4064273,9.192230891,20724.38564
984.3829833,15.04242865,16406.38306,,351.480307,9.471320186,21088.81842
1010.082143,13.99094616,16834.70239,,358.0132173,9.85620054,21480.79304
1032.292642,13.09202649,17204.87736,,364.5312525,10.24126374,21871.87515
1050.444332,12.29507298,17507.40553,,371.0250899,10.60943297,22261.5054
1068.330363,11.49464275,17805.50606,,377.4510729,11.0491359,22647.06437
1091.518187,10.5706183,18191.96978,,383.3873215,11.47912689,23003.23929
1130.539888,8.845810987,18842.33147,,390.3125553,11.96666741,23418.75332
1113.370964,9.653872591,18556.18274,,395.8490627,12.39002518,23750.94376
1150.451934,7.746072267,19174.1989,,402.0068924,12.80912141,24120.41354
1168.831897,6.946892902,19480.53162,,407.0486866,13.27061703,24422.92119
1187.084994,6.048736233,19784.74991,,411.9505351,13.74655508,24717.0321
1204.64261,5.194759279,20077.37683,,,,
