qhm,hm,qlmin,name,nqls,nhm,nqlmin
14.09639623,38.58496154,234.9399371,KSB,136.0381269,5.455387586,8162.287617
42.63104993,38.55431638,710.5174988,Etanorm-R,142.750715,5.509702933,8565.042902
71.16848153,38.45471962,1186.141359, 250-330 ,148.6870923,5.521522624,8921.225538
99.7062218,38.34746157,1661.770363,1750,154.8672674,5.524172054,9292.036045
128.2436534,38.24786481,2137.394223,310,161.3314315,5.569124155,9679.885891
156.1318005,38.16806941,2602.196674,,168.018712,5.576822433,10081.12272
186.4033789,37.94812172,3106.722981,,173.9797165,5.63253339,10438.78299
213.8645906,37.73455843,3564.409843,,180.302637,5.659342294,10818.15822
242.4052117,37.55579501,4040.086861,,186.3858024,5.684132133,11183.14814
270.9490222,37.29786494,4515.817036,,192.9591165,5.755581149,11577.54699
299.4908778,37.08845637,4991.514631,,199.1843285,5.774345417,11951.05971
328.0365403,36.78455856,5467.275671,,205.6152849,5.850573273,12336.91709
355.9305773,36.55856507,5932.176289,,211.9895432,5.891354568,12719.37259
386.2053988,36.25811969,6436.756647,,218.278806,5.97502211,13096.72836
413.6720995,35.90831315,6894.534991,,225.1546849,6.070081593,13509.28109
442.2223795,35.48980068,7370.372991,,230.9506645,6.132872719,13857.03987
470.7669102,35.21399427,7846.11517,,237.2839685,6.201280799,14237.03811
499.3135526,34.88577129,8321.892544,,243.387751,6.308668103,14603.26506
527.8643445,34.45455443,8797.739074,,250.3519291,6.467187532,15021.11575
555.7615842,34.14906537,9262.69307,,256.2391679,6.61077485,15374.35008
587.3914995,33.74735843,9789.858324,,262.6738683,6.702002139,15760.4321
611.7126296,33.3664449,10195.21049,,269.0635221,6.804461401,16143.81133
642.2657686,32.76139949,10704.42948,,275.370479,6.959016189,16522.22874
670.6224543,32.1954463,11177.0409,,282.2185069,7.117765942,16933.11041
699.1769649,31.67192487,11652.94941,,288.0779528,7.259550729,17284.67717
727.1736748,31.19692494,12119.56125,,294.07276,7.409605156,17644.3656
755.6443591,30.45460985,12594.07265,,300.6072823,7.61319427,18036.43694
785.9370957,29.70948563,13098.9516,,307.1644645,7.811714589,18429.86787
814.2763649,29.16310802,13571.27275,,313.4224269,7.961684908,18805.34561
841.3763463,28.42306689,14022.9391,,319.8771532,8.133141149,19192.62919
871.1580797,27.62618175,14519.30133,,326.3123547,8.406892222,19578.74128
899.1154346,26.59504386,14985.25724,,332.6394535,8.653324315,19958.36721
927.6846578,25.70633431,15461.41096,,339.5136127,8.916762651,20370.81676
956.0771575,24.91178815,15934.61929,,345.4064273,9.192230891,20724.38564
984.82866,23.79101199,16413.811,,351.480307,9.471320186,21088.81842
1013.396957,22.92528631,16889.94929,,358.0132173,9.85620054,21480.79304
1041.973944,21.84387709,17366.2324,,364.5312525,10.24126374,21871.87515
1070.545355,20.90086901,17842.42258,,371.0250899,10.60943297,22261.5054
1100.234294,19.81298449,18337.23823,,377.4510729,11.0491359,22647.06437
1136.573284,18.4574778,18942.88807,,383.3873215,11.47912689,23003.23929
1164.072448,17.3019,19401.20746,,390.3125553,11.96666741,23418.75332
1193.645929,16.24971032,19894.09882,,395.8490627,12.39002518,23750.94376
1222.82585,15.0607961,20380.43084,,402.0068924,12.80912141,24120.41354
1249.808432,13.93297574,20830.14053,,407.0486866,13.27061703,24422.92119
1275.958126,12.73903392,21265.96877,,411.9505351,13.74655508,24717.0321
1302.948238,11.40751012,21715.80397,,,,
1327.20126,10.34394997,22120.02101,,,,
1119.230103,19.10994764,18653.83505,,,,
