qhm,hm,qlmin,name,nqls,nhm,nqlmin
0.13631095,69.95968064,2.271849172,KSB,0.315010644,0.445821735,18.90063864
0.330439435,69.95968064,5.507323909,CPKN,0.368782805,0.445365716,22.12696833
0.524565517,69.95131555,8.742758618, 25-200 (14) ,0.422556782,0.447189793,25.35340694
0.718696403,69.95968064,11.97827339,3500,0.476327854,0.445365716,28.57967127
0.912824887,69.95968064,15.21374812,160,0.530098564,0.443085619,31.80591382
1.106917345,69.83420432,18.44862242,,0.583872904,0.445365716,35.03237421
1.301055437,69.86766467,21.68425728,,0.637645428,0.445365716,38.25872568
1.495174314,69.83420432,24.9195719,,0.691416137,0.443085619,41.48496823
1.689297995,69.81747414,28.15496658,,0.745192655,0.448101832,44.71155933
1.883440889,69.86766467,31.39068149,,0.798966995,0.450381929,47.93801972
2.077542955,69.7756487,34.62571591,,0.852737341,0.447645812,51.16424049
2.271671439,69.7756487,37.86119065,,0.906524026,0.465430567,54.39144155
2.465792718,69.75055344,41.0965453,,0.960293283,0.461326393,57.61759696
2.659911595,69.71709309,44.33185992,,1.014082145,0.481847264,60.84492873
2.854016062,69.63344221,47.56693436,,1.06786883,0.499632019,64.07212979
3.048130136,69.58325168,50.80216893,,1.121652246,0.5133126,67.29913479
3.24225862,69.58325168,54.03764367,,1.175434574,0.525625122,70.52607444
3.436346274,69.44104518,57.27243791,,1.22920492,0.522889006,73.7522952
3.630465152,69.40758483,60.50775253,,1.282979623,0.525625122,76.97877738
3.824567217,69.31556886,63.74278695,,1.336775565,0.555036887,80.20653387
4.018669282,69.22355289,66.97782136,,1.390560433,0.570541545,83.43362601
4.212768945,69.12317184,70.21281575,,1.444351294,0.593572007,86.66107766
4.406849394,68.95587008,73.44748991,,1.498165572,0.646014233,89.88993433
4.600927442,68.78020323,76.68212403,,1.551955524,0.667903162,93.11733145
4.795036712,68.71328253,79.91727854,,1.605744387,0.688424033,96.34466322
4.989131572,68.59617129,83.15219287,,1.659528893,0.703472671,99.57173358
5.183214423,68.43723462,86.38690705,,1.713324291,0.732201891,102.7994575
5.377270855,68.18628198,89.62118092,,1.767102262,0.739042181,106.0261357
5.571334492,67.96042461,92.85557487,,1.820881321,0.74725053,109.2528793
5.765395727,67.72620214,96.08992879,,1.874669095,0.766403343,112.4801457
5.950596434,67.36483034,99.17660724,,1.928457958,0.786924214,115.7074775
6.117679081,67.13310047,101.961318,,1.982265337,0.830702072,118.9359202
6.436774721,66.8166213,107.2795787,,2.036055289,0.852591001,122.1633174
6.640080117,66.27904192,110.668002,,2.089846331,0.875847988,125.3907798
6.806092333,65.85242243,113.4348722,,2.14363955,0.901841092,128.618373
7.000069507,65.32542188,116.6678251,,2.197424056,0.91688973,131.8454434
7.194083508,64.92668602,119.9013918,,2.251229257,0.957931472,135.0737554
7.388033463,64.30488115,123.133891,,2.305024655,0.986660692,138.3014793
7.581957798,63.59384867,126.3659633,,2.358818964,1.014021853,141.5291378
7.775870125,62.84099075,129.5978354,,2.410239168,1.059507558,144.6143501
7.969775247,62.06303756,132.8295875,,2.461665908,1.113201612,147.6999545
8.16365395,61.19306841,136.0608992,,2.52025853,1.167244357,151.2155118
8.35753009,60.3141765,139.2921682,,2.574084426,1.234279203,154.4450656
8.551423764,59.49634972,142.5237294,,2.627895073,1.282161235,157.6737044
8.745256433,58.46604972,145.7542739,,2.681714434,1.340987732,160.9028661
8.939103912,57.48733442,148.9850652,,2.735532706,1.398446171,164.1319624
9.132936982,56.4584286,152.2156164,,2.789363322,1.471409268,167.3617993
9.326772453,55.43788786,155.4462075,,2.843213907,1.56945343,170.5928344
9.520621533,54.46474929,158.6770256,,2.889827482,1.787578888,173.3896489
9.714349726,53.07056795,161.9058288,,2.921861293,2.113055864,175.3116776
9.908127555,51.84926511,165.1354593,,2.946589705,2.47271833,176.7953823
10.10186776,50.49690921,168.3644626,,2.966408965,2.806329931,177.9845379
10.29562437,49.20171475,171.5937395,,2.986181936,3.081803624,179.1709162
10.48935056,47.80056251,174.8225094,,2.995273223,3.448739599,179.7163934
10.68304673,46.29484667,178.0507789,,,,
10.83567248,45.16648924,180.5945413,,,,
6.282675706,67.03592814,104.7112618,,,,
