qls,hm
2.3323429321186016, 2.3523363857327197
2.5217478846580192, 2.3630121586033965
2.7226539775447494, 2.394182031171109
2.9005568068515197, 2.383479107544062
3.0899858400816234, 2.41582750203192
3.2822056021653268, 2.3771988115387117
3.468775104568442, 2.4186025149585646
3.6582382316335718, 2.481635360970728
3.849022264442249, 2.44216684956427
4.037040089338734, 2.495744270406348
4.242597519760698, 2.5809050395304887
4.415873907474069, 2.5386175669981803
4.605321680287217, 2.587831586226084
4.794682522515903, 2.558808079438627
4.9841072556226695, 2.5872863629234146
5.17356577874416, 2.6461756596589794
5.363011401495639, 2.693454623385353
5.54510502195978, 2.764987951077508
5.742024249076427, 2.8974544208846673
5.9314618825532035, 2.93754303737866
6.120882315536633, 2.9621512098603766
6.310324249136746, 3.006109937357433
6.499744682120175, 3.0307181098391567
6.689182315596954, 3.0708067263331422
6.878628549320403, 3.1186355648332658
7.257516716643966, 3.2104231308304385
7.446993051230773, 3.2853427463520326
7.636456485447571, 3.348652028864418
7.818738208435294, 3.4050038382616954
8.015452155854552, 3.537192369938264
8.204881189084656, 3.569540764426119
8.411678420471857, 3.737469180972518
8.601266558265419, 3.9130116825738384
8.790734292605551, 3.9801910760892945
8.980300069757764, 4.13560900047467
9.169816395491603, 4.2465206483247755
9.363588768297983, 4.3139250816281915
9.54885807721829, 4.476471177131433
9.733188927244905, 4.762891663270985
9.93104816591469, 4.957354925462116
10.116600351281832, 5.275157782608584
10.307777527985767, 5.688850817441008
10.499118276603514, 6.150426534198244
10.649872362037312, 6.732744881198583
10.797800312483094, 7.348012327219216
10.943778756550946, 8.07117254191735
11.224620892158605, 9.570567648625763
11.351705109540758, 10.347323676715563
11.485127076333388, 11.023332285481983
11.682929208073803, 12.1656990311278
11.604001660575179, 11.601494517659894
11.121165007448168, 9.04850670335127
11.049564913023305, 8.608421720974532
7.079227344137925, 3.3046097241328773
