qls,hm
1.4887145221868676, 2.3808850942309405
1.67529472370638, 2.4319180024084233
1.8676158389331377, 2.4845071406641814
2.057018211398553, 2.49286084693302
2.2421131503175555, 2.498473941261917
2.435854777242076, 2.5382070808933967
2.6252494094854857, 2.539594587356717
2.7985237393641222, 2.495455063562929
3.004038977792608, 2.5426430385568963
3.193438524462688, 2.5484535290237247
3.377069148524864, 2.5274997788189744
3.5723082660175995, 2.6236579032344416
3.761752349679382, 2.6695516862330244
3.9439346512481865, 2.636424218606038
4.140452123984514, 2.5917855356424866
4.333993764051543, 2.6360042930472325
4.5193201416701285, 2.6654384274853875
4.708738424591891, 2.688111544465574
4.898205547960053, 2.7547410632072804
5.087619530758478, 2.7735440691843998
5.27705191267465, 2.808906281134501
5.477524897902898, 2.819226840098267
5.655935779874877, 2.8968237361286135
5.84535191273497, 2.9175617976072665
6.039068885619026, 2.935106300821168
6.224214279318513, 2.986128697586043
6.413656212918626, 3.0300874250830994
6.605932286141265, 3.042138759630056
6.807773899410337, 3.1556790194756914
6.96592675071966, 3.2395378325690665
7.173048223351238, 3.376454237402374
7.361090306403817, 3.4518639987284203
7.550672086157872, 3.6216842647752188
7.740480769086666, 3.9957173880838184
7.8556388604005285, 4.332677441708231
8.0166045889088, 4.574382118760131
8.1910519924337, 5.21035315977074
8.324873040870873, 5.526726513010473
8.448728283141214, 6.090748944739476
8.618111853461576, 7.021489777415633
8.734932846267307, 7.994183489316084
8.839187445308639, 8.848532710546959
8.926498216605465, 9.94923528105249
9.027970663719096, 10.882280820573312
9.10511279457448, 11.870422680057056
9.242204884312866, 13.900362268134662
9.179347618867489, 12.82462168662205
9.314383860325629, 14.738191379898346
9.388990385204055, 15.553531557597765
