qmh,hm,qlmin,name,nqls,nhm,nqlmin
0.25135633,28.11871313,4.189272172,KSB,1.350938223,0.689889264,81.05629339
0.597259271,28.11871313,9.954321182,CPKN,1.445950292,0.703016241,86.75701755
0.943165943,28.12325665,15.71943239, 32-125 (15) ,1.540962362,0.703016241,92.45774171
1.289068884,28.12325665,21.4844814,3500,1.635974431,0.720518878,98.15846587
1.634968093,28.11871313,27.24946821,120,1.7309865,0.735104408,103.85919
1.980874765,28.12325665,33.01457942,,1.82599857,0.735104408,109.5599142
2.326773974,28.11871313,38.77956623,,1.921010639,0.735104408,115.2606383
2.672676914,28.11871313,44.54461524,,2.016022708,0.751148492,120.9613625
3.018587319,28.12780018,50.30978865,,2.111034778,0.765734022,126.6620867
3.364482795,28.11871313,56.07471326,,2.206046847,0.765734022,132.3628108
3.710348416,28.07327788,61.83914027,,2.301058916,0.770109682,138.063535
4.056217769,28.03238616,67.60362948,,2.396070986,0.783236659,143.7642591
4.402109513,28.01875559,73.36849189,,2.491083055,0.784695212,149.4649833
4.748012454,28.01875559,79.1335409,,2.586095124,0.783236659,155.1657075
5.093880563,27.97634936,84.89800938,,2.681107194,0.79344653,160.8664316
5.439722547,27.90213846,90.66204246,,2.776119263,0.799280742,166.5671558
5.785639172,27.91879805,96.42731953,,2.871131332,0.799280742,172.2678799
6.131502305,27.87033379,102.1917051,,2.966143402,0.800739296,177.9686041
6.477295773,27.73705707,107.9549296,,3.061155471,0.837203122,183.6693283
6.823019579,27.5189679,113.716993,,3.156167541,0.970174541,189.3700524
7.168832952,27.40992331,119.4805492,,3.25117961,1.208891057,195.0707766
7.514650056,27.30542225,125.2441676,,3.328916757,1.523556513,199.7350054
7.860482089,27.21909529,131.0080348,,3.389378983,1.90923421,203.362739
8.206258142,27.06461546,136.770969,,3.45415994,2.315446636,207.2495964
8.552093907,26.98283202,142.5348984,,3.501665974,2.708526682,210.0999585
9.013181721,26.84147792,150.2196954,,3.550611586,3.057931168,213.0366952
9.369387849,26.62389358,156.1564641,,3.583721853,3.370345128,215.0233112
9.715096726,26.38763031,161.9182788,,,,
10.06081431,26.1619686,167.6802385,,,,
10.40652568,25.92873434,173.4420946,,,,
10.7521935,25.6424923,179.203225,,,,
11.09786879,25.36533731,184.9644798,,,,
11.44351422,25.05183412,190.7252371,,,,
11.78914846,24.72470036,196.4858077,,,,
12.13473294,24.33698628,202.245549,,,,
12.48037091,24.01439604,208.0061818,,,,
12.82591807,23.58124671,213.7653011,,,,
13.17146896,23.1526409,219.5244826,,,,
13.51698377,22.68011436,225.2830628,,,,
13.86245753,22.15760905,231.0409589,,,,
14.20795244,21.66085037,236.7992074,,,,
14.55340132,21.1080549,242.5566887,,,,
14.89887135,20.58100606,248.3145226,,,,
15.24780771,20.02030149,254.1301285,,,,
15.58978902,19.49964724,259.8298171,,,,
15.93502767,18.69089989,265.5837945,,,,
16.2803733,18.01240024,271.339555,,,,
16.62574754,17.36873428,277.0957924,,,,
16.97109069,16.68720561,282.8515114,,,,
17.31995413,16.03773403,288.6659021,,,,
17.59223561,15.42194356,293.2039268,,,,
17.85008183,14.87433935,297.5013639,,,,
