qmh,hm,qlmin,name,nqls,nhm,nqlmin
0.228531498,38.61425461,3.808858305,KSB,2.102397317,0.758441257,126.143839
0.574434439,38.61425461,9.573907314,CPKN,2.197409386,0.765734022,131.8445632
0.920333647,38.60971109,15.33889412, 32-125 (15) ,2.292421456,0.768651128,137.5452873
1.26624032,38.61425461,21.10400533,3500,2.387433525,0.783236659,143.2460115
1.612139529,38.60971109,26.86899214,139,2.482445594,0.775943894,148.9467357
1.958042469,38.60971109,32.63404115,,2.577457664,0.775943894,154.6474598
2.303949142,38.61425461,38.39915236,,2.672469733,0.791987977,160.348184
2.649852082,38.61425461,44.16420137,,2.767481802,0.797822189,166.0489081
2.995751291,38.60971109,49.92918818,,2.862493872,0.799280742,171.7496323
3.341654231,38.60971109,55.69423719,,2.957505941,0.799280742,177.4503565
3.687560904,38.61425461,61.4593484,,3.05251801,0.81240772,183.1510806
4.033471308,38.62334166,67.22452181,,3.14753008,0.789070871,188.8518048
4.379366785,38.61425461,72.98944642,,3.242542149,0.783236659,194.5525289
4.725247334,38.58699346,78.75412223,,3.337554218,0.783236659,200.2532531
5.071116686,38.54610174,84.51861144,,3.432566288,0.783236659,205.9539773
5.417008431,38.53247117,90.28347385,,3.527578357,0.789070871,211.6547014
5.762874052,38.48703593,96.04790086,,3.622590426,0.805114955,217.3554256
6.108762064,38.46886183,101.8127011,,3.717602496,0.834286016,223.0561497
6.454620221,38.41433953,107.5770037,,3.812614565,0.854705758,228.7568739
6.800489574,38.37344781,113.3414929,,3.907626634,0.897003797,234.4575981
7.14636639,38.34164314,119.1061065,,4.002638704,0.940760388,240.1583222
7.492205887,38.26440323,124.8700981,,4.097650773,0.985975533,245.8590464
7.838034188,38.17353274,130.6339031,,4.192662842,1.019522253,251.5597705
8.183899808,38.12809749,136.3983301,,4.287674912,1.026815018,257.2604947
8.529757965,38.0735752,142.1626328,,4.379231997,1.103048724,262.7539198
8.87559373,37.99179176,147.9265622,,4.47769905,1.251432187,268.661943
9.221439447,37.92212439,153.6906574,,4.57271112,1.35790656,274.3626672
9.567158276,37.69797718,159.4526379,,4.651572449,1.486259228,279.0943469
9.912954233,37.56772948,165.2159039,,4.729871687,1.62570379,283.7923012
10.25869421,37.36932891,170.9782368,,4.979899011,2.348070379,298.7939407
10.60444787,37.18758793,176.7407979,,5.033410048,2.589953596,302.0046029
10.95019034,36.99221638,182.5031723,,5.08664004,2.858939965,305.1984024
11.29591041,36.76958368,188.2651735,,5.151420997,3.189849188,309.0852598
11.64166034,36.58329918,194.0276723,,5.211883223,3.540527014,312.7129934
11.98737295,36.35157943,199.7895491,,5.272345448,3.919625787,316.3407269
12.33307436,36.10622911,205.5512393,,5.328488944,4.261059165,319.7093366
12.67884668,35.94720576,211.3141114,,5.380313709,4.601728538,322.8188225
13.02453192,35.68216683,217.0755321,,5.436457205,4.980827312,326.1874323
13.37015994,35.34746053,222.835999,,5.493217662,5.387888631,329.5930597
13.71584643,35.08393611,228.5974404,,5.544425465,5.772411833,332.6655279
14.06151425,34.79769407,234.3585709,,5.59625023,6.120568445,335.7750138
14.40715968,34.48419088,240.1193281,,4.796769852,1.77,287.8061911
14.75281009,34.17674573,245.8801682,,4.917900404,2.13,295.0740242
15.09852146,33.94351147,251.6420243,,4.861372813,1.935,291.6823688
15.44411838,33.57094247,257.401973,,,,
15.78975635,33.24835223,263.1626058,,,,
16.13536819,32.89395733,268.9228032,,,,
16.48096262,32.5183593,274.6827104,,,,
16.82654212,32.12458719,280.4423687,,,,
17.17219689,31.82244281,286.2032815,,,,
17.51771854,31.35824606,291.9619757,,,,
17.84763925,31.04247111,297.4606542,,,,
18.21407496,30.51769404,303.567916,,,,
18.56695398,30.07788087,309.449233,,,,
18.89997186,29.70440316,314.999531,,,,
19.24095978,29.18968675,320.6826629,,,,
19.46526712,28.81841589,324.4211186,,,,
19.74269787,28.33552598,329.0449644,,,,
20.00965155,27.92774219,333.4941926,,,,
21.1258025,26.19216349,352.0967083,,,,
21.42896204,25.65228897,357.1493673,,,,
21.72635058,25.15568611,362.105843,,,,
20.27471644,27.54569191,337.9119407,,,,
20.555283,27.1227154,342.5880499,,,,
20.8210646,26.6997389,347.0177433,,,,
