qmh,hm,qlmin,name,nqls,nhm,nqlmin
1.649561733,178.9075214,27.49269555,KSB,6.994565866,2.280816866,419.673952
4.099386759,178.9854053,68.32311264,CPKD,7.702425065,2.296756169,462.1455039
6.549211784,178.9800401,109.1535297, 65-315 (30) ,8.381853054,2.303894823,502.9111832
8.99903681,179.0079745,149.9839468,3500,9.061330085,2.317948354,543.6798051
11.44886184,179.1524575,190.8143639,300,9.740866847,2.34042397,584.4520108
13.89868686,179.1304425,231.644781,,10.42047529,2.373006087,625.2285171
16.34851189,179.1250774,272.4751981,,11.07161919,2.392088726,664.2971514
18.79833691,179.1197122,313.3056152,,11.75126472,2.429901304,705.0758834
21.24816194,179.1309968,354.1360323,,12.2661784,2.462874885,735.9707038
23.69798696,179.0756822,394.9664494,,13.9233328,2.53990632,835.3999681
26.14781199,178.8871692,435.7968665,,14.46481782,2.580438499,867.8890689
28.59763701,178.9317534,476.6272836,,15.05936714,2.619685852,903.5620285
31.04746204,178.8764388,517.4577006,,15.73909504,2.669112138,944.3457026
33.49728706,178.9210231,558.2881177,,16.42398913,2.712614055,985.4393478
35.94711209,178.73251,599.1185348,,17.08873675,2.771662051,1025.324205
38.39693711,178.543997,639.9489519,,17.74999341,2.829157768,1064.999604
40.84676214,178.438733,680.779369,,18.40139887,2.885120366,1104.083932
43.29658717,178.166971,721.6097861,,19.08127012,2.954759654,1144.876207
45.74641219,178.0117576,762.4402032,,19.78943741,3.014139373,1187.366245
48.19623722,177.789945,803.2706203,,20.46954067,3.116491425,1228.17244
50.64606224,177.5514825,844.1010374,,21.14959489,3.211928598,1268.975694
53.09588727,177.3629695,884.9314545,,21.80116782,3.291502871,1308.070069
55.54571229,176.9746589,925.7618715,,22.48110551,3.370509977,1348.866331
57.99553732,176.6362976,966.5922886,,23.18964439,3.482283829,1391.378663
60.44536234,176.3478858,1007.422706,,23.95477784,3.573892968,1437.28667
62.89518737,175.9595752,1048.253123,,24.63468242,3.648231084,1478.080945
65.34501239,175.6711633,1089.08354,,25.3147926,3.751558708,1518.887556
67.79483742,175.171854,1129.913957,,25.99520542,3.897558226,1559.712325
70.24466245,174.7613436,1170.744374,,26.67522799,3.988533461,1600.51368
72.69448747,174.3563831,1211.574791,,27.35537401,4.096914336,1641.322441
74.85796931,174.2517462,1247.632822,,28.03565144,4.223823796,1682.139086
77.26007047,173.6970421,1287.667841,,28.71592887,4.350733257,1722.955732
79.78972859,173.1878455,1329.82881,,29.39631381,4.492802469,1763.778829
82.05802694,172.5797018,1367.633782,,30.0767107,4.636556097,1804.602642
86.18089796,171.500081,1436.348299,,30.75709564,4.778625309,1845.425739
88.50699445,170.4288536,1475.116574,,31.43773942,4.95719022,1886.264365
90.95681948,169.6211437,1515.946991,,32.11814826,5.102628265,1927.088895
93.4066445,168.7999382,1556.777408,,32.79890752,5.297475872,1967.934451
95.85646953,167.7456354,1597.607825,,33.47968668,5.49513084,2008.781201
98.30629456,166.9077801,1638.438243,,34.16058531,5.709629976,2049.635119
100.8303567,165.912514,1680.505945,,34.84169898,5.954448616,2090.501939
103.2059446,164.7159255,1720.099077,,35.5228226,6.200670936,2131.369356
105.6557696,163.4118757,1760.929494,,36.20400993,6.455876813,2172.240596
108.1055947,162.1411255,1801.759911,,36.88552976,6.757965625,2213.131786
110.5554197,160.7566017,1842.590328,,37.56706154,7.061738854,2254.023692
113.0052447,159.6218248,1883.420745,,38.24896365,7.417729005,2294.937819
115.4550697,158.1401771,1924.251162,,38.93083391,7.769227379,2335.850035
117.9048948,156.4087824,1965.081579,,39.61269023,8.118760599,2376.761414
120.3547198,155.0048337,2005.911996,,40.1084165,8.349104005,2406.50499
122.025055,153.8190397,2033.750917,,12.83291283,2.474751621,769.9747697
123.8598875,152.0471084,2064.331458,,13.37216461,2.509253112,802.3298767
129.4665616,148.0801222,2157.776027,,,,
131.4902881,146.4224478,2191.504801,,,,
133.346981,144.8120549,2222.449684,,,,
136.8724794,141.9124389,2281.20799,,,,
138.8515455,139.8833037,2314.192426,,,,
140.9893385,137.6493982,2349.822308,,,,
83.94141145,171.9725003,1399.023524,,,,
125.9121172,150.8563245,2098.535286,,,,
127.4034621,149.4514412,2123.391034,,,,
135.0732357,143.4777709,2251.220595,,,,
142.849534,135.5766435,2380.825566,,,,
