qmh,hm,qlmin,name,nqls,nhm,nqlmin
1.426850367,155.1653902,23.78083946,KSB,6.994565866,2.280816866,419.673952
3.876675393,155.2266242,64.61125655,CPKD,7.702425065,2.296756169,462.1455039
6.326500418,155.5209555,105.4416736, 65-315 (30) ,8.381853054,2.303894823,502.9111832
8.776325444,155.4822907,146.2720907,3500,9.061330085,2.317948354,543.6798051
11.22615047,155.5601745,187.1025078,280,9.740866847,2.34042397,584.4520108
13.67597549,155.5215097,227.9329249,,10.42047529,2.373006087,625.2285171
16.12580052,155.6992924,268.763342,,11.07161919,2.392088726,664.2971514
18.57562555,155.6939272,309.5937591,,11.75126472,2.429901304,705.0758834
21.02545057,155.6219628,350.4241762,,12.2661784,2.462874885,735.9707038
23.4752756,155.6332474,391.2545933,,13.9233328,2.53990632,835.3999681
25.92510062,155.6112324,432.0850104,,14.46481782,2.580438499,867.8890689
28.37492565,155.6724665,472.9154275,,15.05936714,2.619685852,903.5620285
30.82475067,155.4673036,513.7458445,,15.73909504,2.669112138,944.3457026
33.2745757,155.4785883,554.5762616,,16.42398913,2.712614055,985.4393478
35.72440072,155.3233748,595.4066787,,17.08873675,2.771662051,1025.324205
38.17422575,155.2514105,636.2370958,,17.74999341,2.829157768,1064.999604
40.62405077,155.0795472,677.0675129,,18.40139887,2.885120366,1104.083932
43.0738758,154.8910342,717.89793,,19.08127012,2.954759654,1144.876207
45.52370083,154.6692216,758.7283471,,19.78943741,3.014139373,1187.366245
47.97352585,154.2309615,799.5587642,,20.46954067,3.116491425,1228.17244
50.42335088,153.9425497,840.3891813,,21.14959489,3.211928598,1268.975694
52.8731759,153.6541379,881.2195984,,21.80116782,3.291502871,1308.070069
55.32300093,153.3324264,922.0500154,,22.48110551,3.370509977,1348.866331
57.77282595,152.8275672,962.8804325,,23.18964439,3.482283829,1391.378663
60.22265098,152.4059569,1003.71085,,23.95477784,3.573892968,1437.28667
62.672476,151.9676969,1044.541267,,24.63468242,3.648231084,1478.080945
65.12230103,151.1409414,1085.371684,,25.3147926,3.751558708,1518.887556
67.57212605,150.6138824,1126.202101,,25.99520542,3.897558226,1559.712325
70.02195108,150.2533214,1167.032518,,26.67522799,3.988533461,1600.51368
72.47177611,149.8150613,1207.862935,,27.35537401,4.096914336,1641.322441
74.92160113,148.982756,1248.693352,,28.03565144,4.223823796,1682.139086
77.37142616,148.0727515,1289.523769,,28.71592887,4.350733257,1722.955732
79.82125118,147.2182463,1330.354186,,29.39631381,4.492802469,1763.778829
82.27107621,146.2305428,1371.184603,,30.0767107,4.636556097,1804.602642
84.72090123,145.2261894,1412.015021,,30.75709564,4.778625309,1845.425739
87.17072626,144.1385871,1452.845438,,31.43773942,4.95719022,1886.264365
89.62055128,143.0176851,1493.675855,,32.11814826,5.102628265,1927.088895
92.07037631,141.7469349,1534.506272,,32.79890752,5.297475872,1967.934451
94.52020133,140.3152366,1575.336689,,33.47968668,5.49513084,2008.781201
96.97002636,139.155485,1616.167106,,34.16058531,5.709629976,2049.635119
99.41985138,137.45184,1656.997523,,34.84169898,5.954448616,2090.501939
101.8696764,135.903593,1697.82794,,35.5228226,6.200670936,2131.369356
104.3195014,134.4441451,1738.658357,,36.20400993,6.455876813,2172.240596
106.7693265,132.7405,1779.488774,,36.88552976,6.757965625,2213.131786
109.2191515,130.2543142,1820.319191,,37.56706154,7.061738854,2254.023692
111.3571806,129.0441861,1855.95301,,38.24896365,7.417729005,2294.937819
114.1856149,126.7486438,1903.093582,,38.93083391,7.769227379,2335.850035
116.5686266,124.9435813,1942.810443,,39.61269023,8.118760599,2376.761414
119.0184516,122.7404421,1983.64086,,40.1084165,8.349104005,2406.50499
121.4682766,120.6261019,2024.471277,,12.83291283,2.474751621,769.9747697
123.9181016,118.3508136,2065.301694,,13.37216461,2.509253112,802.3298767
126.3679267,115.9978262,2106.132111,,,,
128.8177517,113.4783407,2146.962528,,,,
131.2675767,110.814557,2187.792945,,,,
